Player: 柯洁, Date: 2015-12-31, Rating: 3691, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 李世石, Date: 2015-11-22, Rating: 3589, Black and White: 执白, Result: 胜, Opponent: 安成浚
Player: 李世石, Date: 2015-11-18, Rating: 3589, Black and White: 执黑, Result: 负, Opponent: 赵汉乘
Player: 李世石, Date: 2015-11-16, Rating: 3589, Black and White: 执白, Result: 负, Opponent: 赵汉乘
Player: 李世石, Date: 2015-11-13, Rating: 3589, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 李世石, Date: 2015-11-11, Rating: 3589, Black and White: 执黑, Result: 负, Opponent: 朴珉奎
Player: 李世石, Date: 2015-11-08, Rating: 3589, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 李世石, Date: 2015-11-04, Rating: 3589, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 李世石, Date: 2015-11-03, Rating: 3589, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 李世石, Date: 2015-10-30, Rating: 3589, Black and White: 执黑, Result: 胜, Opponent: 朴承华
Player: 李世石, Date: 2015-10-30, Rating: 3589, Black and White: 执白, Result: 胜, Opponent: 崔精
Player: 李世石, Date: 2015-10-28, Rating: 3589, Black and White: 执白, Result: 负, Opponent: 古力
Player: 李世石, Date: 2015-10-26, Rating: 3589, Black and White: 执黑, Result: 胜, Opponent: 姜升旼
Player: 李世石, Date: 2015-10-24, Rating: 3589, Black and White: 执黑, Result: 负, Opponent: 李志贤
Player: 李世石, Date: 2015-10-16, Rating: 3590, Black and White: 执白, Result: 胜, Opponent: 李志贤
Player: 李世石, Date: 2015-10-12, Rating: 3590, Black and White: 执白, Result: 胜, Opponent: 朴进率
Player: 李世石, Date: 2015-10-10, Rating: 3591, Black and White: 执白, Result: 负, Opponent: 时越
Player: 李世石, Date: 2015-10-08, Rating: 3591, Black and White: 执白, Result: 胜, Opponent: 张涛
Player: 李世石, Date: 2015-10-06, Rating: 3591, Black and White: 执黑, Result: 胜, Opponent: 於之莹
Player: 李世石, Date: 2015-10-03, Rating: 3591, Black and White: 执黑, Result: 胜, Opponent: 白洪淅
Player: 李世石, Date: 2015-09-30, Rating: 3591, Black and White: 执黑, Result: 负, Opponent: 朴正祥
Player: 李世石, Date: 2015-09-25, Rating: 3592, Black and White: 执黑, Result: 胜, Opponent: 姜升旼
Player: 李世石, Date: 2015-09-22, Rating: 3592, Black and White: 执白, Result: 胜, Opponent: 申真谞
Player: 李世石, Date: 2015-09-17, Rating: 3592, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 李世石, Date: 2015-09-14, Rating: 3592, Black and White: 执黑, Result: 胜, Opponent: 李东勋
Player: 李世石, Date: 2015-09-09, Rating: 3593, Black and White: 执白, Result: 胜, Opponent: 张涛
Player: 李世石, Date: 2015-09-08, Rating: 3593, Black and White: 执黑, Result: 胜, Opponent: 伊田笃史
Player: 李世石, Date: 2015-09-06, Rating: 3593, Black and White: 执白, Result: 胜, Opponent: 金真辉
Player: 李世石, Date: 2015-09-01, Rating: 3593, Black and White: 执白, Result: 胜, Opponent: 唐韦星
Player: 李世石, Date: 2015-08-30, Rating: 3593, Black and White: 执白, Result: 胜, Opponent: 丁浩
Player: 李世石, Date: 2015-08-28, Rating: 3593, Black and White: 执黑, Result: 胜, Opponent: 朴廷桓
Player: 李世石, Date: 2015-08-28, Rating: 3593, Black and White: 执黑, Result: 胜, Opponent: 李泰贤
Player: 李世石, Date: 2015-08-27, Rating: 3593, Black and White: 执黑, Result: 胜, Opponent: 杨鼎新
Player: 李世石, Date: 2015-08-14, Rating: 3593, Black and White: 执黑, Result: 胜, Opponent: 韩态熙
Player: 李世石, Date: 2015-08-10, Rating: 3593, Black and White: 执黑, Result: 负, Opponent: 柁嘉熹
Player: 李世石, Date: 2015-08-09, Rating: 3593, Black and White: 执白, Result: 胜, Opponent: 芈昱廷
Player: 李世石, Date: 2015-08-08, Rating: 3593, Black and White: 执黑, Result: 负, Opponent: 范廷钰
Player: 李世石, Date: 2015-07-26, Rating: 3593, Black and White: 执黑, Result: 胜, Opponent: 李元荣
Player: 李世石, Date: 2015-07-17, Rating: 3593, Black and White: 执白, Result: 胜, Opponent: 李东勋
Player: 李世石, Date: 2015-07-09, Rating: 3593, Black and White: 执白, Result: 胜, Opponent: 卞相壹
Player: 李世石, Date: 2015-07-07, Rating: 3593, Black and White: 执黑, Result: 胜, Opponent: 谢尔豪
Player: 李世石, Date: 2015-07-04, Rating: 3593, Black and White: 执白, Result: 胜, Opponent: 江维杰
Player: 李世石, Date: 2015-06-27, Rating: 3593, Black and White: 执黑, Result: 胜, Opponent: 李志贤
Player: 李世石, Date: 2015-06-25, Rating: 3593, Black and White: 执白, Result: 胜, Opponent: 檀啸
Player: 李世石, Date: 2015-06-21, Rating: 3592, Black and White: 执黑, Result: 胜, Opponent: 金庭贤
Player: 李世石, Date: 2015-06-15, Rating: 3592, Black and White: 执黑, Result: 胜, Opponent: 金秀勇
Player: 李世石, Date: 2015-06-13, Rating: 3592, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 李世石, Date: 2015-06-11, Rating: 3592, Black and White: 执黑, Result: 胜, Opponent: 金明训
Player: 李世石, Date: 2015-06-08, Rating: 3591, Black and White: 执白, Result: 负, Opponent: 柁嘉熹
Player: 李世石, Date: 2015-05-30, Rating: 3591, Black and White: 执白, Result: 胜, Opponent: 安成浚
Player: 李世石, Date: 2015-05-28, Rating: 3591, Black and White: 执白, Result: 负, Opponent: 胡钰函
Player: 李世石, Date: 2015-05-20, Rating: 3591, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 李世石, Date: 2015-05-16, Rating: 3590, Black and White: 执白, Result: 胜, Opponent: 刘星
Player: 李世石, Date: 2015-05-09, Rating: 3590, Black and White: 执白, Result: 负, Opponent: 金志锡
Player: 李世石, Date: 2015-04-30, Rating: 3590, Black and White: 执黑, Result: 负, Opponent: 朴正祥
Player: 李世石, Date: 2015-04-25, Rating: 3589, Black and White: 执白, Result: 胜, Opponent: 李东勋
Player: 李世石, Date: 2015-04-22, Rating: 3589, Black and White: 执白, Result: 胜, Opponent: 邱峻
Player: 李世石, Date: 2015-03-20, Rating: 3588, Black and White: 执黑, Result: 胜, Opponent: 金庭贤
Player: 李世石, Date: 2015-02-25, Rating: 3587, Black and White: 执黑, Result: 负, Opponent: 睦镇硕
Player: 李世石, Date: 2015-02-16, Rating: 3587, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 李世石, Date: 2015-02-12, Rating: 3587, Black and White: 执黑, Result: 胜, Opponent: 李泰贤
Player: 李世石, Date: 2015-01-27, Rating: 3586, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 金志锡, Date: 2015-12-30, Rating: 3570, Black and White: 执白, Result: 胜, Opponent: 本木克弥
Player: 金志锡, Date: 2015-12-30, Rating: 3570, Black and White: 执白, Result: 胜, Opponent: 河野临
Player: 金志锡, Date: 2015-12-30, Rating: 3570, Black and White: 执黑, Result: 胜, Opponent: 一力辽
Player: 金志锡, Date: 2015-12-30, Rating: 3570, Black and White: 执黑, Result: 胜, Opponent: 孙喆
Player: 金志锡, Date: 2015-12-29, Rating: 3570, Black and White: 执黑, Result: 胜, Opponent: 大西龙平
Player: 金志锡, Date: 2015-12-29, Rating: 3570, Black and White: 执白, Result: 胜, Opponent: 佐田笃史
Player: 金志锡, Date: 2015-12-19, Rating: 3569, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 金志锡, Date: 2015-12-18, Rating: 3569, Black and White: 执白, Result: 负, Opponent: 时越
Player: 金志锡, Date: 2015-12-18, Rating: 3569, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 金志锡, Date: 2015-12-17, Rating: 3569, Black and White: 执黑, Result: 胜, Opponent: 苏耀国
Player: 金志锡, Date: 2015-12-06, Rating: 3568, Black and White: 执白, Result: 胜, Opponent: 檀啸
Player: 金志锡, Date: 2015-11-30, Rating: 3567, Black and White: 执白, Result: 胜, Opponent: 唐韦星
Player: 金志锡, Date: 2015-11-23, Rating: 3566, Black and White: 执黑, Result: 胜, Opponent: 邬光亚
Player: 金志锡, Date: 2015-11-16, Rating: 3565, Black and White: 执白, Result: 负, Opponent: 时越
Player: 金志锡, Date: 2015-11-13, Rating: 3565, Black and White: 执黑, Result: 负, Opponent: 唐韦星
Player: 金志锡, Date: 2015-11-08, Rating: 3565, Black and White: 执白, Result: 胜, Opponent: 时越
Player: 金志锡, Date: 2015-10-30, Rating: 3564, Black and White: 执黑, Result: 负, Opponent: 申真谞
Player: 金志锡, Date: 2015-10-28, Rating: 3563, Black and White: 执黑, Result: 负, Opponent: 刘星
Player: 金志锡, Date: 2015-10-26, Rating: 3563, Black and White: 执白, Result: 胜, Opponent: 邱峻
Player: 金志锡, Date: 2015-10-17, Rating: 3562, Black and White: 执黑, Result: 负, Opponent: 姜东润
Player: 金志锡, Date: 2015-10-16, Rating: 3562, Black and White: 执白, Result: 胜, Opponent: 安成浚
Player: 金志锡, Date: 2015-10-14, Rating: 3562, Black and White: 执黑, Result: 胜, Opponent: 申旻埈
Player: 金志锡, Date: 2015-10-10, Rating: 3562, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 金志锡, Date: 2015-10-06, Rating: 3562, Black and White: 执白, Result: 负, Opponent: 时越
Player: 金志锡, Date: 2015-09-30, Rating: 3561, Black and White: 执黑, Result: 胜, Opponent: 韩尚勋
Player: 金志锡, Date: 2015-09-24, Rating: 3561, Black and White: 执白, Result: 负, Opponent: 朴珉奎
Player: 金志锡, Date: 2015-09-18, Rating: 3561, Black and White: 执白, Result: 胜, Opponent: 安国铉
Player: 金志锡, Date: 2015-09-14, Rating: 3560, Black and White: 执黑, Result: 负, Opponent: 赵汉乘
Player: 金志锡, Date: 2015-09-09, Rating: 3560, Black and White: 执白, Result: 胜, Opponent: 徐奉洙
Player: 金志锡, Date: 2015-09-08, Rating: 3560, Black and White: 执黑, Result: 胜, Opponent: 周贺玺
Player: 金志锡, Date: 2015-09-03, Rating: 3560, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 金志锡, Date: 2015-08-31, Rating: 3560, Black and White: 执黑, Result: 负, Opponent: 申真谞
Player: 金志锡, Date: 2015-08-30, Rating: 3560, Black and White: 执黑, Result: 胜, Opponent: 朴正祥
Player: 金志锡, Date: 2015-08-20, Rating: 3560, Black and White: 执黑, Result: 负, Opponent: 罗玄
Player: 金志锡, Date: 2015-08-14, Rating: 3560, Black and White: 执黑, Result: 胜, Opponent: 李浩范
Player: 金志锡, Date: 2015-07-25, Rating: 3560, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 金志锡, Date: 2015-07-21, Rating: 3560, Black and White: 执白, Result: 负, Opponent: 白赞僖
Player: 金志锡, Date: 2015-07-20, Rating: 3560, Black and White: 执白, Result: 胜, Opponent: 元晟溱
Player: 金志锡, Date: 2015-07-19, Rating: 3560, Black and White: 执黑, Result: 负, Opponent: 金起用
Player: 金志锡, Date: 2015-07-17, Rating: 3560, Black and White: 执白, Result: 胜, Opponent: 姜升旼
Player: 金志锡, Date: 2015-07-15, Rating: 3560, Black and White: 执黑, Result: 胜, Opponent: 金真辉
Player: 金志锡, Date: 2015-07-11, Rating: 3560, Black and White: 执黑, Result: 负, Opponent: 檀啸
Player: 金志锡, Date: 2015-07-07, Rating: 3561, Black and White: 执黑, Result: 负, Opponent: 王泽锦
Player: 金志锡, Date: 2015-07-04, Rating: 3561, Black and White: 执白, Result: 胜, Opponent: 王檄
Player: 金志锡, Date: 2015-06-30, Rating: 3561, Black and White: 执白, Result: 胜, Opponent: 黄云嵩
Player: 金志锡, Date: 2015-06-28, Rating: 3561, Black and White: 执白, Result: 负, Opponent: 李东勋
Player: 金志锡, Date: 2015-06-25, Rating: 3562, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 金志锡, Date: 2015-06-23, Rating: 3562, Black and White: 执白, Result: 胜, Opponent: 吴侑珍
Player: 金志锡, Date: 2015-06-20, Rating: 3562, Black and White: 执黑, Result: 胜, Opponent: 安亨浚
Player: 金志锡, Date: 2015-06-15, Rating: 3562, Black and White: 执黑, Result: 胜, Opponent: 柳珉滢
Player: 金志锡, Date: 2015-06-12, Rating: 3562, Black and White: 执白, Result: 胜, Opponent: 申真谞
Player: 金志锡, Date: 2015-06-10, Rating: 3563, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 金志锡, Date: 2015-06-08, Rating: 3563, Black and White: 执黑, Result: 胜, Opponent: 范蕴若
Player: 金志锡, Date: 2015-06-01, Rating: 3563, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 金志锡, Date: 2015-05-28, Rating: 3563, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 金志锡, Date: 2015-05-20, Rating: 3563, Black and White: 执白, Result: 胜, Opponent: 柯洁
Player: 金志锡, Date: 2015-05-17, Rating: 3563, Black and White: 执黑, Result: 负, Opponent: 罗玄
Player: 金志锡, Date: 2015-05-16, Rating: 3563, Black and White: 执白, Result: 负, Opponent: 胡耀宇
Player: 金志锡, Date: 2015-05-11, Rating: 3563, Black and White: 执白, Result: 负, Opponent: 连笑
Player: 金志锡, Date: 2015-05-09, Rating: 3563, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 金志锡, Date: 2015-05-01, Rating: 3563, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 金志锡, Date: 2015-04-29, Rating: 3563, Black and White: 执黑, Result: 胜, Opponent: 江维杰
Player: 金志锡, Date: 2015-04-24, Rating: 3563, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 金志锡, Date: 2015-04-22, Rating: 3563, Black and White: 执白, Result: 负, Opponent: 柁嘉熹
Player: 金志锡, Date: 2015-03-23, Rating: 3565, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 金志锡, Date: 2015-03-05, Rating: 3566, Black and White: 执黑, Result: 负, Opponent: 连笑
Player: 金志锡, Date: 2015-03-04, Rating: 3566, Black and White: 执黑, Result: 胜, Opponent: 井山裕太
Player: 金志锡, Date: 2015-02-22, Rating: 3567, Black and White: 执黑, Result: 负, Opponent: 柁嘉熹
Player: 金志锡, Date: 2015-02-21, Rating: 3567, Black and White: 执白, Result: 胜, Opponent: 村川大介
Player: 金志锡, Date: 2015-02-16, Rating: 3567, Black and White: 执黑, Result: 胜, Opponent: 姜东润
Player: 金志锡, Date: 2015-02-12, Rating: 3567, Black and White: 执白, Result: 负, Opponent: 朴廷桓
Player: 金志锡, Date: 2015-02-11, Rating: 3568, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 金志锡, Date: 2015-02-09, Rating: 3568, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 金志锡, Date: 2015-02-05, Rating: 3568, Black and White: 执黑, Result: 负, Opponent: 金明训
Player: 金志锡, Date: 2015-01-20, Rating: 3569, Black and White: 执黑, Result: 胜, Opponent: 安祚永
Player: 芈昱廷, Date: 2015-12-04, Rating: 3596, Black and White: 执黑, Result: 胜, Opponent: 胡耀宇
Player: 芈昱廷, Date: 2015-11-28, Rating: 3595, Black and White: 执黑, Result: 负, Opponent: 李东勋
Player: 芈昱廷, Date: 2015-11-13, Rating: 3593, Black and White: 执黑, Result: 负, Opponent: 张涛
Player: 芈昱廷, Date: 2015-11-08, Rating: 3592, Black and White: 执黑, Result: 胜, Opponent: 连笑
Player: 芈昱廷, Date: 2015-10-28, Rating: 3590, Black and White: 执黑, Result: 负, Opponent: 彭立尧
Player: 芈昱廷, Date: 2015-10-24, Rating: 3590, Black and White: 执黑, Result: 胜, Opponent: 檀啸
Player: 芈昱廷, Date: 2015-10-17, Rating: 3589, Black and White: 执黑, Result: 胜, Opponent: 江维杰
Player: 芈昱廷, Date: 2015-10-15, Rating: 3589, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 芈昱廷, Date: 2015-10-13, Rating: 3588, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 芈昱廷, Date: 2015-10-12, Rating: 3588, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 芈昱廷, Date: 2015-10-10, Rating: 3588, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 芈昱廷, Date: 2015-09-27, Rating: 3587, Black and White: 执白, Result: 胜, Opponent: 丁浩
Player: 芈昱廷, Date: 2015-09-24, Rating: 3586, Black and White: 执白, Result: 负, Opponent: 陈贤
Player: 芈昱廷, Date: 2015-09-18, Rating: 3586, Black and White: 执白, Result: 负, Opponent: 连笑
Player: 芈昱廷, Date: 2015-09-05, Rating: 3585, Black and White: 执黑, Result: 胜, Opponent: 李东勋
Player: 芈昱廷, Date: 2015-09-03, Rating: 3585, Black and White: 执白, Result: 胜, Opponent: 谢尔豪
Player: 芈昱廷, Date: 2015-08-22, Rating: 3584, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 芈昱廷, Date: 2015-08-21, Rating: 3584, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 芈昱廷, Date: 2015-08-21, Rating: 3584, Black and White: 执黑, Result: 胜, Opponent: 唐韦星
Player: 芈昱廷, Date: 2015-08-10, Rating: 3582, Black and White: 执黑, Result: 胜, Opponent: 崔哲瀚
Player: 芈昱廷, Date: 2015-08-09, Rating: 3582, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 芈昱廷, Date: 2015-08-08, Rating: 3582, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 芈昱廷, Date: 2015-07-27, Rating: 3581, Black and White: 执黑, Result: 负, Opponent: 李钦诚
Player: 芈昱廷, Date: 2015-07-11, Rating: 3579, Black and White: 执黑, Result: 负, Opponent: 杨鼎新
Player: 芈昱廷, Date: 2015-07-07, Rating: 3579, Black and White: 执黑, Result: 负, Opponent: 李东勋
Player: 芈昱廷, Date: 2015-07-04, Rating: 3579, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 芈昱廷, Date: 2015-07-02, Rating: 3579, Black and White: 执黑, Result: 胜, Opponent: 范蕴若
Player: 芈昱廷, Date: 2015-06-30, Rating: 3579, Black and White: 执白, Result: 胜, Opponent: 周贺玺
Player: 芈昱廷, Date: 2015-06-28, Rating: 3579, Black and White: 执黑, Result: 负, Opponent: 连笑
Player: 芈昱廷, Date: 2015-06-25, Rating: 3579, Black and White: 执白, Result: 负, Opponent: 朴廷桓
Player: 芈昱廷, Date: 2015-06-23, Rating: 3579, Black and White: 执黑, Result: 胜, Opponent: 王元均
Player: 芈昱廷, Date: 2015-06-22, Rating: 3578, Black and White: 执白, Result: 胜, Opponent: 王爽
Player: 芈昱廷, Date: 2015-06-21, Rating: 3578, Black and White: 执黑, Result: 胜, Opponent: 严在明
Player: 芈昱廷, Date: 2015-06-18, Rating: 3578, Black and White: 执黑, Result: 胜, Opponent: 申旻埈
