Player: 李世石, Date: 2010-12-24, Rating: 3583, Black and White: 执白, Result: 负, Opponent: 赵惠连
Player: 古力, Date: 2010-06-17, Rating: 3503, Black and White: 执黑, Result: 胜, Opponent: 柁嘉熹
Player: 古力, Date: 2010-06-15, Rating: 3503, Black and White: 执白, Result: 胜, Opponent: 钟文靖
Player: 古力, Date: 2010-06-12, Rating: 3503, Black and White: 执黑, Result: 胜, Opponent: 李映九
Player: 古力, Date: 2010-06-09, Rating: 3503, Black and White: 执黑, Result: 负, Opponent: 安祚永
Player: 古力, Date: 2010-06-07, Rating: 3503, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 古力, Date: 2010-06-03, Rating: 3503, Black and White: 执黑, Result: 负, Opponent: 罗洗河
Player: 古力, Date: 2010-05-29, Rating: 3503, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 古力, Date: 2010-05-23, Rating: 3503, Black and White: 执白, Result: 胜, Opponent: 周睿羊
Player: 古力, Date: 2010-05-22, Rating: 3503, Black and White: 执黑, Result: 胜, Opponent: 王檄
Player: 古力, Date: 2010-05-21, Rating: 3503, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 古力, Date: 2010-05-21, Rating: 3503, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 古力, Date: 2010-05-19, Rating: 3503, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 古力, Date: 2010-05-18, Rating: 3503, Black and White: 执黑, Result: 负, Opponent: 古灵益
Player: 古力, Date: 2010-05-17, Rating: 3503, Black and White: 执黑, Result: 负, Opponent: 吴树浩
Player: 古力, Date: 2010-05-15, Rating: 3503, Black and White: 执黑, Result: 负, Opponent: 李康
Player: 古力, Date: 2010-05-08, Rating: 3503, Black and White: 执白, Result: 负, Opponent: 刘星
Player: 古力, Date: 2010-04-29, Rating: 3503, Black and White: 执黑, Result: 胜, Opponent: 胡耀宇
Player: 古力, Date: 2010-04-25, Rating: 3503, Black and White: 执白, Result: 负, Opponent: 李喆
Player: 古力, Date: 2010-04-23, Rating: 3504, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 古力, Date: 2010-04-22, Rating: 3504, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 古力, Date: 2010-04-20, Rating: 3504, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 古力, Date: 2010-04-14, Rating: 3504, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 古力, Date: 2010-04-12, Rating: 3504, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 古力, Date: 2010-03-29, Rating: 3505, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 古力, Date: 2010-03-18, Rating: 3505, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 古力, Date: 2010-03-14, Rating: 3505, Black and White: 执白, Result: 负, Opponent: 余平
Player: 古力, Date: 2010-03-11, Rating: 3506, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 古力, Date: 2010-03-07, Rating: 3506, Black and White: 执白, Result: 负, Opponent: 古灵益
Player: 古力, Date: 2010-03-05, Rating: 3506, Black and White: 执黑, Result: 负, Opponent: 张维
Player: 古力, Date: 2010-03-04, Rating: 3506, Black and White: 执黑, Result: 胜, Opponent: 付冲
Player: 古力, Date: 2010-03-04, Rating: 3506, Black and White: 执白, Result: 胜, Opponent: 杨鼎新
Player: 古力, Date: 2010-02-28, Rating: 3506, Black and White: 执黑, Result: 负, Opponent: 安祚永
Player: 古力, Date: 2010-02-22, Rating: 3507, Black and White: 执黑, Result: 胜, Opponent: 李喆
Player: 古力, Date: 2010-02-07, Rating: 3509, Black and White: 执黑, Result: 胜, Opponent: 张立
Player: 古力, Date: 2010-02-02, Rating: 3509, Black and White: 执白, Result: 胜, Opponent: 邬光亚
Player: 古力, Date: 2010-01-31, Rating: 3509, Black and White: 执白, Result: 胜, Opponent: 李豪杰
Player: 古力, Date: 2010-01-29, Rating: 3509, Black and White: 执白, Result: 胜, Opponent: 王雷
Player: 古力, Date: 2010-01-27, Rating: 3510, Black and White: 执黑, Result: 胜, Opponent: 丁伟
Player: 古力, Date: 2010-01-16, Rating: 3510, Black and White: 执白, Result: 胜, Opponent: 崔显宰
Player: 古力, Date: 2010-01-07, Rating: 3511, Black and White: 执黑, Result: 胜, Opponent: 古灵益
Player: 古力, Date: 2010-01-05, Rating: 3511, Black and White: 执白, Result: 胜, Opponent: 古灵益
Player: 李昌镐, Date: 2010-12-20, Rating: 3476, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 李昌镐, Date: 2010-11-26, Rating: 3477, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 李昌镐, Date: 2010-11-25, Rating: 3477, Black and White: 执黑, Result: 负, Opponent: 山下敬吾
Player: 李昌镐, Date: 2010-11-23, Rating: 3477, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 李昌镐, Date: 2010-11-15, Rating: 3477, Black and White: 执白, Result: 胜, Opponent: 姜东润
Player: 李昌镐, Date: 2010-11-08, Rating: 3477, Black and White: 执白, Result: 负, Opponent: 王垚
Player: 李昌镐, Date: 2010-10-25, Rating: 3478, Black and White: 执白, Result: 负, Opponent: 朴廷桓
Player: 李昌镐, Date: 2010-10-22, Rating: 3478, Black and White: 执黑, Result: 负, Opponent: 姜东润
Player: 李昌镐, Date: 2010-10-13, Rating: 3478, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 李昌镐, Date: 2010-10-07, Rating: 3479, Black and White: 执黑, Result: 胜, Opponent: 朴升贤
Player: 李昌镐, Date: 2010-10-05, Rating: 3479, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 李昌镐, Date: 2010-09-30, Rating: 3480, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 李昌镐, Date: 2010-09-28, Rating: 3480, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 李昌镐, Date: 2010-09-23, Rating: 3480, Black and White: 执黑, Result: 负, Opponent: 睦镇硕
Player: 李昌镐, Date: 2010-09-15, Rating: 3481, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 李昌镐, Date: 2010-09-10, Rating: 3482, Black and White: 执白, Result: 胜, Opponent: 檀啸
Player: 李昌镐, Date: 2010-09-09, Rating: 3482, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 李昌镐, Date: 2010-09-08, Rating: 3482, Black and White: 执白, Result: 负, Opponent: 檀啸
Player: 李昌镐, Date: 2010-09-05, Rating: 3482, Black and White: 执白, Result: 胜, Opponent: 安国铉
Player: 李昌镐, Date: 2010-09-01, Rating: 3483, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 李昌镐, Date: 2010-08-26, Rating: 3484, Black and White: 执黑, Result: 胜, Opponent: 韩尚勋
Player: 李昌镐, Date: 2010-08-24, Rating: 3484, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 李昌镐, Date: 2010-08-19, Rating: 3484, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 李昌镐, Date: 2010-08-01, Rating: 3486, Black and White: 执黑, Result: 胜, Opponent: 崔哲瀚
Player: 李昌镐, Date: 2010-07-31, Rating: 3486, Black and White: 执黑, Result: 胜, Opponent: 崔哲瀚
Player: 李昌镐, Date: 2010-07-27, Rating: 3486, Black and White: 执白, Result: 负, Opponent: 古力
Player: 李昌镐, Date: 2010-07-24, Rating: 3486, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 李昌镐, Date: 2010-07-18, Rating: 3486, Black and White: 执黑, Result: 胜, Opponent: 姜东润
Player: 李昌镐, Date: 2010-07-17, Rating: 3486, Black and White: 执白, Result: 负, Opponent: 许映皓
Player: 李昌镐, Date: 2010-07-12, Rating: 3486, Black and White: 执黑, Result: 胜, Opponent: 金主镐
Player: 李昌镐, Date: 2010-07-06, Rating: 3487, Black and White: 执白, Result: 胜, Opponent: 金成宰
Player: 李昌镐, Date: 2010-07-04, Rating: 3487, Black and White: 执黑, Result: 负, Opponent: 姜东润
Player: 李昌镐, Date: 2010-06-29, Rating: 3487, Black and White: 执黑, Result: 胜, Opponent: 白洪淅
Player: 李昌镐, Date: 2010-06-19, Rating: 3487, Black and White: 执黑, Result: 负, Opponent: 姜儒泽
Player: 李昌镐, Date: 2010-06-15, Rating: 3487, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 李昌镐, Date: 2010-06-11, Rating: 3487, Black and White: 执黑, Result: 负, Opponent: 金庭贤
Player: 李昌镐, Date: 2010-06-09, Rating: 3487, Black and White: 执白, Result: 胜, Opponent: 柁嘉熹
Player: 李昌镐, Date: 2010-06-07, Rating: 3488, Black and White: 执白, Result: 胜, Opponent: 王檄
Player: 李昌镐, Date: 2010-06-05, Rating: 3488, Black and White: 执白, Result: 胜, Opponent: 安祚永
Player: 李昌镐, Date: 2010-06-02, Rating: 3488, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 李昌镐, Date: 2010-06-01, Rating: 3488, Black and White: 执白, Result: 胜, Opponent: 井山裕太
Player: 李昌镐, Date: 2010-05-26, Rating: 3488, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 李昌镐, Date: 2010-05-23, Rating: 3488, Black and White: 执黑, Result: 胜, Opponent: 洪性志
Player: 李昌镐, Date: 2010-05-18, Rating: 3488, Black and White: 执白, Result: 负, Opponent: 安国铉
Player: 李昌镐, Date: 2010-05-15, Rating: 3488, Black and White: 执白, Result: 胜, Opponent: 付冲
Player: 李昌镐, Date: 2010-05-14, Rating: 3488, Black and White: 执黑, Result: 胜, Opponent: 郭闻潮
Player: 李昌镐, Date: 2010-05-12, Rating: 3488, Black and White: 执黑, Result: 负, Opponent: 元晟溱
Player: 李昌镐, Date: 2010-05-11, Rating: 3488, Black and White: 执黑, Result: 胜, Opponent: 董彦
Player: 李昌镐, Date: 2010-05-09, Rating: 3489, Black and White: 执白, Result: 胜, Opponent: 涂清
Player: 李昌镐, Date: 2010-05-08, Rating: 3489, Black and White: 执白, Result: 负, Opponent: 张亚博
Player: 李昌镐, Date: 2010-04-29, Rating: 3489, Black and White: 执黑, Result: 胜, Opponent: 朴贞根
Player: 李昌镐, Date: 2010-04-12, Rating: 3490, Black and White: 执黑, Result: 负, Opponent: 邱峻
Player: 李昌镐, Date: 2010-04-01, Rating: 3491, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 李昌镐, Date: 2010-03-29, Rating: 3491, Black and White: 执白, Result: 负, Opponent: 古灵益
Player: 李昌镐, Date: 2010-03-23, Rating: 3492, Black and White: 执黑, Result: 胜, Opponent: 洪基杓
Player: 李昌镐, Date: 2010-03-19, Rating: 3492, Black and White: 执白, Result: 胜, Opponent: 洪基杓
Player: 李昌镐, Date: 2010-03-17, Rating: 3493, Black and White: 执黑, Result: 负, Opponent: 洪基杓
Player: 李昌镐, Date: 2010-03-12, Rating: 3493, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 李昌镐, Date: 2010-03-11, Rating: 3493, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 李昌镐, Date: 2010-03-10, Rating: 3493, Black and White: 执黑, Result: 胜, Opponent: 刘星
Player: 李昌镐, Date: 2010-03-06, Rating: 3494, Black and White: 执白, Result: 胜, Opponent: 洪基杓
Player: 李昌镐, Date: 2010-03-04, Rating: 3494, Black and White: 执白, Result: 胜, Opponent: 姜东润
Player: 李昌镐, Date: 2010-03-01, Rating: 3494, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 李昌镐, Date: 2010-02-24, Rating: 3495, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 李昌镐, Date: 2010-02-22, Rating: 3495, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 李昌镐, Date: 2010-02-11, Rating: 3496, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 李昌镐, Date: 2010-02-10, Rating: 3496, Black and White: 执白, Result: 胜, Opponent: 朱亨煜
Player: 李昌镐, Date: 2010-02-01, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 姜东润
Player: 李昌镐, Date: 2010-01-20, Rating: 3498, Black and White: 执黑, Result: 胜, Opponent: 睦镇硕
Player: 李昌镐, Date: 2010-01-18, Rating: 3498, Black and White: 执黑, Result: 胜, Opponent: 尹灿熙
Player: 李昌镐, Date: 2010-01-18, Rating: 3498, Black and White: 执黑, Result: 胜, Opponent: 崔哲瀚
Player: 李昌镐, Date: 2010-01-16, Rating: 3498, Black and White: 执黑, Result: 负, Opponent: 韩态熙
Player: 李昌镐, Date: 2010-01-10, Rating: 3498, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 李昌镐, Date: 2010-01-09, Rating: 3498, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 李昌镐, Date: 2010-01-07, Rating: 3498, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 李昌镐, Date: 2010-01-04, Rating: 3499, Black and White: 执白, Result: 胜, Opponent: 李廷宇
Player: 陈耀烨, Date: 2010-12-18, Rating: 3498, Black and White: 执白, Result: 负, Opponent: 陶忻
Player: 陈耀烨, Date: 2010-12-11, Rating: 3497, Black and White: 执白, Result: 负, Opponent: 牛雨田
Player: 陈耀烨, Date: 2010-12-04, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 陈耀烨, Date: 2010-11-16, Rating: 3496, Black and White: 执白, Result: 胜, Opponent: 朱元豪
Player: 陈耀烨, Date: 2010-11-04, Rating: 3495, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 陈耀烨, Date: 2010-10-30, Rating: 3495, Black and White: 执白, Result: 胜, Opponent: 王煜辉
Player: 陈耀烨, Date: 2010-10-21, Rating: 3494, Black and White: 执白, Result: 胜, Opponent: 张强
Player: 陈耀烨, Date: 2010-10-16, Rating: 3494, Black and White: 执白, Result: 胜, Opponent: 王雷
Player: 陈耀烨, Date: 2010-10-09, Rating: 3494, Black and White: 执黑, Result: 负, Opponent: 孙腾宇
Player: 陈耀烨, Date: 2010-10-05, Rating: 3494, Black and White: 执白, Result: 负, Opponent: 朴廷桓
Player: 陈耀烨, Date: 2010-10-04, Rating: 3493, Black and White: 执黑, Result: 胜, Opponent: 陈诗渊
Player: 陈耀烨, Date: 2010-10-03, Rating: 3493, Black and White: 执黑, Result: 胜, Opponent: 安斋伸彰
Player: 陈耀烨, Date: 2010-09-09, Rating: 3492, Black and White: 执白, Result: 负, Opponent: 刘昌赫
Player: 陈耀烨, Date: 2010-09-08, Rating: 3492, Black and White: 执黑, Result: 负, Opponent: 王雷
Player: 陈耀烨, Date: 2010-09-06, Rating: 3492, Black and White: 执白, Result: 胜, Opponent: 党毅飞
Player: 陈耀烨, Date: 2010-09-04, Rating: 3492, Black and White: 执白, Result: 负, Opponent: 彭荃
Player: 陈耀烨, Date: 2010-09-01, Rating: 3492, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 陈耀烨, Date: 2010-09-01, Rating: 3492, Black and White: 执黑, Result: 负, Opponent: 邱峻
Player: 陈耀烨, Date: 2010-08-30, Rating: 3492, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 陈耀烨, Date: 2010-08-22, Rating: 3493, Black and White: 执白, Result: 胜, Opponent: 王檄
Player: 陈耀烨, Date: 2010-07-15, Rating: 3494, Black and White: 执黑, Result: 负, Opponent: 江维杰
Player: 陈耀烨, Date: 2010-07-13, Rating: 3494, Black and White: 执白, Result: 负, Opponent: 朴廷桓
Player: 陈耀烨, Date: 2010-07-12, Rating: 3494, Black and White: 执白, Result: 负, Opponent: 朴廷桓
Player: 陈耀烨, Date: 2010-07-11, Rating: 3494, Black and White: 执黑, Result: 胜, Opponent: 朴廷桓
Player: 陈耀烨, Date: 2010-07-07, Rating: 3494, Black and White: 执白, Result: 胜, Opponent: 孙梦厦
Player: 陈耀烨, Date: 2010-07-03, Rating: 3494, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 陈耀烨, Date: 2010-06-28, Rating: 3495, Black and White: 执白, Result: 胜, Opponent: 黄晨
Player: 陈耀烨, Date: 2010-06-24, Rating: 3495, Black and White: 执白, Result: 负, Opponent: 李喆
Player: 陈耀烨, Date: 2010-06-22, Rating: 3495, Black and White: 执黑, Result: 胜, Opponent: 谢赫
Player: 陈耀烨, Date: 2010-06-19, Rating: 3495, Black and White: 执黑, Result: 负, Opponent: 胡耀宇
Player: 陈耀烨, Date: 2010-06-17, Rating: 3495, Black and White: 执白, Result: 负, Opponent: 杨鼎新
Player: 陈耀烨, Date: 2010-06-15, Rating: 3495, Black and White: 执黑, Result: 胜, Opponent: 古灵益
Player: 陈耀烨, Date: 2010-06-12, Rating: 3495, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 陈耀烨, Date: 2010-06-09, Rating: 3496, Black and White: 执黑, Result: 负, Opponent: 朴文垚
Player: 陈耀烨, Date: 2010-06-07, Rating: 3496, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 陈耀烨, Date: 2010-06-01, Rating: 3496, Black and White: 执黑, Result: 负, Opponent: 结城聪
Player: 陈耀烨, Date: 2010-05-29, Rating: 3496, Black and White: 执黑, Result: 胜, Opponent: 连笑
Player: 陈耀烨, Date: 2010-05-21, Rating: 3497, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 陈耀烨, Date: 2010-05-15, Rating: 3497, Black and White: 执白, Result: 胜, Opponent: 严欢
Player: 陈耀烨, Date: 2010-05-11, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 古灵益
Player: 陈耀烨, Date: 2010-05-08, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 王垚
Player: 陈耀烨, Date: 2010-04-29, Rating: 3498, Black and White: 执黑, Result: 胜, Opponent: 杨一80
Player: 陈耀烨, Date: 2010-04-25, Rating: 3498, Black and White: 执黑, Result: 胜, Opponent: 唐韦星
Player: 陈耀烨, Date: 2010-04-23, Rating: 3498, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 陈耀烨, Date: 2010-04-22, Rating: 3498, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 陈耀烨, Date: 2010-04-20, Rating: 3498, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 陈耀烨, Date: 2010-04-12, Rating: 3498, Black and White: 执白, Result: 胜, Opponent: 周睿羊
Player: 陈耀烨, Date: 2010-04-09, Rating: 3498, Black and White: 执黑, Result: 胜, Opponent: 王檄
Player: 陈耀烨, Date: 2010-04-02, Rating: 3498, Black and White: 执白, Result: 负, Opponent: 朴文垚
Player: 陈耀烨, Date: 2010-03-27, Rating: 3498, Black and White: 执黑, Result: 负, Opponent: 山下敬吾
Player: 陈耀烨, Date: 2010-03-05, Rating: 3498, Black and White: 执白, Result: 胜, Opponent: 刘星
Player: 陈耀烨, Date: 2010-03-04, Rating: 3498, Black and White: 执黑, Result: 胜, Opponent: 曹大元
Player: 陈耀烨, Date: 2010-03-04, Rating: 3498, Black and White: 执黑, Result: 胜, Opponent: 范蕴若
