Player: 李昌镐, Date: 2006-12-20, Rating: 3489, Black and White: 执黑, Result: 负, Opponent: 安祚永
Player: 周鹤洋, Date: 2006-09-28, Rating: 3383, Black and White: 执黑, Result: 负, Opponent: 彭荃
Player: 周鹤洋, Date: 2006-09-21, Rating: 3383, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 周鹤洋, Date: 2006-09-19, Rating: 3383, Black and White: 执白, Result: 胜, Opponent: 马晓春
Player: 周鹤洋, Date: 2006-09-08, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 周鹤洋, Date: 2006-09-06, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 裴俊熙
Player: 周鹤洋, Date: 2006-08-26, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 周鹤洋, Date: 2006-08-19, Rating: 3385, Black and White: 执黑, Result: 负, Opponent: 邱峻
Player: 周鹤洋, Date: 2006-08-05, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 周鹤洋, Date: 2006-08-03, Rating: 3386, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 周鹤洋, Date: 2006-07-27, Rating: 3386, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 周鹤洋, Date: 2006-07-08, Rating: 3387, Black and White: 执黑, Result: 胜, Opponent: 王煜辉
Player: 周鹤洋, Date: 2006-07-03, Rating: 3387, Black and White: 执黑, Result: 负, Opponent: 朴正祥
Player: 周鹤洋, Date: 2006-07-01, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 周鹤洋, Date: 2006-06-24, Rating: 3388, Black and White: 执黑, Result: 负, Opponent: 王垚
Player: 周鹤洋, Date: 2006-06-15, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 赵守洵
Player: 周鹤洋, Date: 2006-06-10, Rating: 3389, Black and White: 执白, Result: 负, Opponent: 彭荃
Player: 周鹤洋, Date: 2006-06-08, Rating: 3389, Black and White: 执白, Result: 负, Opponent: 杨一80
Player: 周鹤洋, Date: 2006-06-03, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 周鹤洋, Date: 2006-05-24, Rating: 3390, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 周鹤洋, Date: 2006-05-15, Rating: 3391, Black and White: 执白, Result: 负, Opponent: 洪旼杓
Player: 周鹤洋, Date: 2006-05-11, Rating: 3391, Black and White: 执白, Result: 胜, Opponent: 王昊洋
Player: 周鹤洋, Date: 2006-04-15, Rating: 3394, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 周鹤洋, Date: 2006-04-10, Rating: 3394, Black and White: 执白, Result: 胜, Opponent: 刘昌赫
Player: 周鹤洋, Date: 2006-04-08, Rating: 3394, Black and White: 执白, Result: 胜, Opponent: 高根台
Player: 周鹤洋, Date: 2006-03-30, Rating: 3394, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 周鹤洋, Date: 2006-03-13, Rating: 3396, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 周鹤洋, Date: 2006-02-27, Rating: 3396, Black and White: 执黑, Result: 胜, Opponent: 李喆
Player: 周鹤洋, Date: 2006-02-22, Rating: 3396, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 周鹤洋, Date: 2006-02-14, Rating: 3397, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 周鹤洋, Date: 2006-01-21, Rating: 3398, Black and White: 执黑, Result: 负, Opponent: 王磊
Player: 周鹤洋, Date: 2006-01-07, Rating: 3399, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 周鹤洋, Date: 2006-01-05, Rating: 3399, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 元晟溱, Date: 2006-12-17, Rating: 3423, Black and White: 执白, Result: 胜, Opponent: 崔原踊
Player: 元晟溱, Date: 2006-12-15, Rating: 3422, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 元晟溱, Date: 2006-12-10, Rating: 3422, Black and White: 执白, Result: 胜, Opponent: 赵汉乘
Player: 元晟溱, Date: 2006-12-02, Rating: 3422, Black and White: 执白, Result: 负, Opponent: 金惠敏
Player: 元晟溱, Date: 2006-11-23, Rating: 3421, Black and White: 执黑, Result: 负, Opponent: 彭荃
Player: 元晟溱, Date: 2006-11-18, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 柳才馨
Player: 元晟溱, Date: 2006-11-10, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 韩钟振
Player: 元晟溱, Date: 2006-11-03, Rating: 3421, Black and White: 执白, Result: 负, Opponent: 睦镇硕
Player: 元晟溱, Date: 2006-10-17, Rating: 3420, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 元晟溱, Date: 2006-10-14, Rating: 3420, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 元晟溱, Date: 2006-09-30, Rating: 3420, Black and White: 执黑, Result: 胜, Opponent: 徐健佑
Player: 元晟溱, Date: 2006-09-22, Rating: 3420, Black and White: 执白, Result: 胜, Opponent: 李相勋(大)
Player: 元晟溱, Date: 2006-09-12, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 元晟溱, Date: 2006-08-25, Rating: 3420, Black and White: 执黑, Result: 胜, Opponent: 白大铉
Player: 元晟溱, Date: 2006-08-17, Rating: 3420, Black and White: 执黑, Result: 胜, Opponent: 崔原踊
Player: 元晟溱, Date: 2006-08-14, Rating: 3420, Black and White: 执黑, Result: 胜, Opponent: 邹俊杰
Player: 元晟溱, Date: 2006-08-06, Rating: 3420, Black and White: 执白, Result: 胜, Opponent: 许映皓
Player: 元晟溱, Date: 2006-07-24, Rating: 3419, Black and White: 执白, Result: 胜, Opponent: 许映皓
Player: 元晟溱, Date: 2006-07-21, Rating: 3419, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 元晟溱, Date: 2006-07-20, Rating: 3419, Black and White: 执白, Result: 负, Opponent: 安达勋
Player: 元晟溱, Date: 2006-07-14, Rating: 3419, Black and White: 执黑, Result: 胜, Opponent: 洪旼杓
Player: 元晟溱, Date: 2006-07-01, Rating: 3418, Black and White: 执白, Result: 负, Opponent: 金承俊
Player: 元晟溱, Date: 2006-06-17, Rating: 3417, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 元晟溱, Date: 2006-06-15, Rating: 3417, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 元晟溱, Date: 2006-05-29, Rating: 3416, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 元晟溱, Date: 2006-05-25, Rating: 3415, Black and White: 执黑, Result: 胜, Opponent: 李熙星
Player: 元晟溱, Date: 2006-05-19, Rating: 3415, Black and White: 执黑, Result: 负, Opponent: 许映皓
Player: 元晟溱, Date: 2006-05-14, Rating: 3415, Black and White: 执黑, Result: 胜, Opponent: 姜东润
Player: 元晟溱, Date: 2006-05-12, Rating: 3415, Black and White: 执白, Result: 负, Opponent: 许映皓
Player: 元晟溱, Date: 2006-04-29, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 尹峻相
Player: 元晟溱, Date: 2006-04-23, Rating: 3413, Black and White: 执黑, Result: 胜, Opponent: 姜东润
Player: 元晟溱, Date: 2006-04-16, Rating: 3413, Black and White: 执白, Result: 胜, Opponent: 李华嵩
Player: 元晟溱, Date: 2006-04-14, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 崔灿
Player: 元晟溱, Date: 2006-04-07, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 李映九
Player: 元晟溱, Date: 2006-03-31, Rating: 3411, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 元晟溱, Date: 2006-02-07, Rating: 3406, Black and White: 执白, Result: 胜, Opponent: 崔原踊
Player: 罗洗河, Date: 2006-12-29, Rating: 3371, Black and White: 执白, Result: 负, Opponent: 朴文垚
Player: 罗洗河, Date: 2006-12-23, Rating: 3371, Black and White: 执黑, Result: 负, Opponent: 胡耀宇
Player: 罗洗河, Date: 2006-12-21, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 余平
Player: 罗洗河, Date: 2006-12-16, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 汪洋
Player: 罗洗河, Date: 2006-12-09, Rating: 3373, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 罗洗河, Date: 2006-12-03, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 柁嘉熹
Player: 罗洗河, Date: 2006-11-30, Rating: 3374, Black and White: 执黑, Result: 负, Opponent: 牛雨田
Player: 罗洗河, Date: 2006-11-25, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 朴正祥
Player: 罗洗河, Date: 2006-11-18, Rating: 3376, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 罗洗河, Date: 2006-11-11, Rating: 3377, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 罗洗河, Date: 2006-11-06, Rating: 3377, Black and White: 执黑, Result: 负, Opponent: 刘星
Player: 罗洗河, Date: 2006-11-02, Rating: 3377, Black and White: 执白, Result: 胜, Opponent: 彭立尧
Player: 罗洗河, Date: 2006-10-28, Rating: 3378, Black and White: 执黑, Result: 负, Opponent: 王垚
Player: 罗洗河, Date: 2006-10-25, Rating: 3378, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 罗洗河, Date: 2006-10-23, Rating: 3378, Black and White: 执黑, Result: 胜, Opponent: 刘世振
Player: 罗洗河, Date: 2006-10-21, Rating: 3378, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 罗洗河, Date: 2006-10-18, Rating: 3379, Black and White: 执黑, Result: 胜, Opponent: 彭荃
Player: 罗洗河, Date: 2006-10-12, Rating: 3379, Black and White: 执白, Result: 胜, Opponent: 岳亮
Player: 罗洗河, Date: 2006-10-09, Rating: 3379, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 罗洗河, Date: 2006-09-19, Rating: 3380, Black and White: 执白, Result: 负, Opponent: 常昊
Player: 罗洗河, Date: 2006-09-08, Rating: 3381, Black and White: 执白, Result: 负, Opponent: 白洪淅
Player: 罗洗河, Date: 2006-09-06, Rating: 3381, Black and White: 执白, Result: 胜, Opponent: 尹峻相
Player: 罗洗河, Date: 2006-08-26, Rating: 3381, Black and White: 执白, Result: 负, Opponent: 高根台
Player: 罗洗河, Date: 2006-08-09, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 羽根直树
Player: 罗洗河, Date: 2006-08-05, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 罗洗河, Date: 2006-08-03, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 罗洗河, Date: 2006-07-27, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 罗洗河, Date: 2006-07-08, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 李喆
Player: 罗洗河, Date: 2006-07-06, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 王檄
Player: 罗洗河, Date: 2006-07-04, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 罗洗河, Date: 2006-07-03, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 黄奕中
Player: 罗洗河, Date: 2006-07-01, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 张立
Player: 罗洗河, Date: 2006-06-24, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 朱元豪
Player: 罗洗河, Date: 2006-06-15, Rating: 3385, Black and White: 执白, Result: 负, Opponent: 古力
Player: 罗洗河, Date: 2006-06-10, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 邵炜刚
Player: 罗洗河, Date: 2006-06-08, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 罗洗河, Date: 2006-06-07, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 丁伟
Player: 罗洗河, Date: 2006-06-03, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 罗洗河, Date: 2006-05-11, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 王垚
Player: 罗洗河, Date: 2006-04-26, Rating: 3382, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 罗洗河, Date: 2006-04-20, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 邹俊杰
Player: 罗洗河, Date: 2006-04-15, Rating: 3382, Black and White: 执白, Result: 胜, Opponent: 王昊洋
Player: 罗洗河, Date: 2006-04-10, Rating: 3382, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 罗洗河, Date: 2006-03-30, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 牛雨田
Player: 罗洗河, Date: 2006-03-29, Rating: 3382, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 罗洗河, Date: 2006-03-28, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 曹大元
Player: 罗洗河, Date: 2006-03-20, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 安祚永
Player: 罗洗河, Date: 2006-03-13, Rating: 3383, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 罗洗河, Date: 2006-02-20, Rating: 3385, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 罗洗河, Date: 2006-02-17, Rating: 3385, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 罗洗河, Date: 2006-02-14, Rating: 3385, Black and White: 执白, Result: 负, Opponent: 王檄
Player: 罗洗河, Date: 2006-01-24, Rating: 3387, Black and White: 执黑, Result: 胜, Opponent: 丁伟
Player: 罗洗河, Date: 2006-01-23, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 徐莹
Player: 罗洗河, Date: 2006-01-21, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 罗洗河, Date: 2006-01-19, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 李康
Player: 罗洗河, Date: 2006-01-13, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 罗洗河, Date: 2006-01-12, Rating: 3388, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 罗洗河, Date: 2006-01-10, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 罗洗河, Date: 2006-01-04, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 王磊, Date: 2006-12-30, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 王磊, Date: 2006-12-29, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 王磊, Date: 2006-12-23, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 王昊洋
Player: 王磊, Date: 2006-12-21, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 宋容慧
Player: 王磊, Date: 2006-12-16, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 邱峻
Player: 王磊, Date: 2006-12-09, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 汪洋
Player: 王磊, Date: 2006-11-30, Rating: 3397, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 王磊, Date: 2006-11-25, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 王磊, Date: 2006-11-18, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 朴正祥
Player: 王磊, Date: 2006-11-11, Rating: 3397, Black and White: 执白, Result: 负, Opponent: 王檄
Player: 王磊, Date: 2006-11-02, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 洪旼杓
Player: 王磊, Date: 2006-10-28, Rating: 3397, Black and White: 执黑, Result: 负, Opponent: 彭立尧
Player: 王磊, Date: 2006-10-26, Rating: 3397, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 王磊, Date: 2006-10-25, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 王磊, Date: 2006-10-23, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 邹俊杰
Player: 王磊, Date: 2006-10-21, Rating: 3397, Black and White: 执白, Result: 负, Opponent: 黄奕中
Player: 王磊, Date: 2006-10-12, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 王垚
Player: 王磊, Date: 2006-09-12, Rating: 3396, Black and White: 执黑, Result: 负, Opponent: 羽根直树
Player: 王磊, Date: 2006-08-20, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 王檄
Player: 王磊, Date: 2006-08-05, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 邱峻
Player: 王磊, Date: 2006-07-27, Rating: 3396, Black and White: 执黑, Result: 胜, Opponent: 王昊洋
Player: 王磊, Date: 2006-07-08, Rating: 3396, Black and White: 执黑, Result: 负, Opponent: 汪洋
Player: 王磊, Date: 2006-07-01, Rating: 3396, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 王磊, Date: 2006-06-24, Rating: 3395, Black and White: 执黑, Result: 负, Opponent: 张立
Player: 王磊, Date: 2006-06-15, Rating: 3395, Black and White: 执白, Result: 胜, Opponent: 王煜辉
Player: 王磊, Date: 2006-06-10, Rating: 3395, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 王磊, Date: 2006-06-03, Rating: 3395, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 王磊, Date: 2006-05-11, Rating: 3395, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 王磊, Date: 2006-04-20, Rating: 3394, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 王磊, Date: 2006-04-15, Rating: 3394, Black and White: 执白, Result: 负, Opponent: 丁伟
Player: 王磊, Date: 2006-03-18, Rating: 3393, Black and White: 执黑, Result: 胜, Opponent: 王檄
Player: 王磊, Date: 2006-03-17, Rating: 3393, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 王磊, Date: 2006-03-16, Rating: 3393, Black and White: 执黑, Result: 胜, Opponent: 王雷
Player: 王磊, Date: 2006-03-16, Rating: 3393, Black and White: 执黑, Result: 胜, Opponent: 古灵益
Player: 王磊, Date: 2006-03-06, Rating: 3392, Black and White: 执黑, Result: 负, Opponent: 刘世振
Player: 王磊, Date: 2006-02-14, Rating: 3390, Black and White: 执白, Result: 负, Opponent: 古力
Player: 王磊, Date: 2006-01-23, Rating: 3389, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 王磊, Date: 2006-01-21, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 王磊, Date: 2006-01-17, Rating: 3389, Black and White: 执黑, Result: 负, Opponent: 王煜辉
Player: 睦镇硕, Date: 2006-12-18, Rating: 3390, Black and White: 执白, Result: 负, Opponent: 白洪淅
Player: 睦镇硕, Date: 2006-11-20, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 赵汉乘
Player: 睦镇硕, Date: 2006-11-10, Rating: 3388, Black and White: 执黑, Result: 负, Opponent: 宋泰坤
Player: 睦镇硕, Date: 2006-11-03, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 元晟溱
Player: 睦镇硕, Date: 2006-10-31, Rating: 3388, Black and White: 执白, Result: 负, Opponent: 徐能旭
Player: 睦镇硕, Date: 2006-10-24, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 睦镇硕, Date: 2006-10-12, Rating: 3387, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 睦镇硕, Date: 2006-09-29, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 李廷宇
Player: 睦镇硕, Date: 2006-09-16, Rating: 3386, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 睦镇硕, Date: 2006-09-11, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 郑大相
Player: 睦镇硕, Date: 2006-09-03, Rating: 3385, Black and White: 执白, Result: 负, Opponent: 洪性志
Player: 睦镇硕, Date: 2006-08-10, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 睦镇硕, Date: 2006-08-04, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 赵汉乘
Player: 睦镇硕, Date: 2006-07-29, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 尹峻相
Player: 睦镇硕, Date: 2006-07-21, Rating: 3384, Black and White: 执黑, Result: 负, Opponent: 崔明勋
Player: 睦镇硕, Date: 2006-07-15, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 许映皓
Player: 睦镇硕, Date: 2006-07-11, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 睦镇硕, Date: 2006-07-01, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 温昭珍
Player: 睦镇硕, Date: 2006-06-08, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 睦镇硕, Date: 2006-05-21, Rating: 3383, Black and White: 执黑, Result: 负, Opponent: 李载雄
Player: 睦镇硕, Date: 2006-05-09, Rating: 3383, Black and White: 执白, Result: 胜, Opponent: 李载雄
Player: 睦镇硕, Date: 2006-05-04, Rating: 3383, Black and White: 执黑, Result: 负, Opponent: 赵汉乘
Player: 睦镇硕, Date: 2006-05-04, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 柳才馨
Player: 睦镇硕, Date: 2006-05-02, Rating: 3383, Black and White: 执白, Result: 胜, Opponent: 崔明勋
Player: 睦镇硕, Date: 2006-04-20, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 安达勋
Player: 睦镇硕, Date: 2006-04-12, Rating: 3383, Black and White: 执白, Result: 胜, Opponent: 全瑛圭
Player: 睦镇硕, Date: 2006-03-31, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 李映九
Player: 高尾绅路, Date: 2006-12-14, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 高尾绅路, Date: 2006-12-07, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 柳时熏
Player: 高尾绅路, Date: 2006-11-26, Rating: 3386, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 高尾绅路, Date: 2006-11-16, Rating: 3386, Black and White: 执黑, Result: 胜, Opponent: 山城宏
Player: 高尾绅路, Date: 2006-11-05, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 円田秀树
Player: 高尾绅路, Date: 2006-11-02, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 高尾绅路, Date: 2006-10-28, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 高尾绅路, Date: 2006-10-26, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 高尾绅路, Date: 2006-10-21, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 高尾绅路, Date: 2006-10-18, Rating: 3388, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 高尾绅路, Date: 2006-10-15, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 河野临
Player: 高尾绅路, Date: 2006-10-14, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 高尾绅路, Date: 2006-10-11, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 高尾绅路, Date: 2006-10-07, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 井山裕太
Player: 高尾绅路, Date: 2006-09-28, Rating: 3387, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 高尾绅路, Date: 2006-09-20, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 高尾绅路, Date: 2006-09-16, Rating: 3386, Black and White: 执黑, Result: 胜, Opponent: 苏耀国
Player: 高尾绅路, Date: 2006-09-08, Rating: 3386, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 高尾绅路, Date: 2006-09-04, Rating: 3386, Black and White: 执黑, Result: 负, Opponent: 羽根直树
Player: 高尾绅路, Date: 2006-08-26, Rating: 3385, Black and White: 执白, Result: 负, Opponent: 朴正祥
Player: 高尾绅路, Date: 2006-08-03, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 潘善琪
Player: 高尾绅路, Date: 2006-07-27, Rating: 3383, Black and White: 执黑, Result: 负, Opponent: 武宫正树
Player: 高尾绅路, Date: 2006-07-24, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 今村俊也
Player: 高尾绅路, Date: 2006-07-20, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 大竹英雄
Player: 高尾绅路, Date: 2006-07-11, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 山田规三生
Player: 高尾绅路, Date: 2006-07-06, Rating: 3382, Black and White: 执白, Result: 胜, Opponent: 黄翊祖
Player: 高尾绅路, Date: 2006-07-03, Rating: 3382, Black and White: 执白, Result: 胜, Opponent: 金秀俊
Player: 高尾绅路, Date: 2006-06-26, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 山田规三生
Player: 高尾绅路, Date: 2006-06-22, Rating: 3381, Black and White: 执黑, Result: 胜, Opponent: 小林觉
Player: 高尾绅路, Date: 2006-06-12, Rating: 3381, Black and White: 执黑, Result: 胜, Opponent: 山田规三生
Player: 高尾绅路, Date: 2006-06-07, Rating: 3380, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 高尾绅路, Date: 2006-05-29, Rating: 3380, Black and White: 执黑, Result: 负, Opponent: 山田规三生
Player: 高尾绅路, Date: 2006-05-25, Rating: 3379, Black and White: 执黑, Result: 负, Opponent: 柳时熏
Player: 高尾绅路, Date: 2006-05-22, Rating: 3379, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 高尾绅路, Date: 2006-05-17, Rating: 3379, Black and White: 执黑, Result: 负, Opponent: 周俊勋
Player: 高尾绅路, Date: 2006-05-15, Rating: 3379, Black and White: 执黑, Result: 胜, Opponent: 王雷
Player: 高尾绅路, Date: 2006-05-08, Rating: 3379, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 高尾绅路, Date: 2006-05-03, Rating: 3379, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 高尾绅路, Date: 2006-05-02, Rating: 3379, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 高尾绅路, Date: 2006-05-01, Rating: 3379, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 高尾绅路, Date: 2006-04-20, Rating: 3379, Black and White: 执黑, Result: 负, Opponent: 今村俊也
Player: 高尾绅路, Date: 2006-04-13, Rating: 3379, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 高尾绅路, Date: 2006-04-08, Rating: 3379, Black and White: 执白, Result: 负, Opponent: 周俊勋
Player: 高尾绅路, Date: 2006-03-23, Rating: 3380, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 高尾绅路, Date: 2006-03-20, Rating: 3380, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 高尾绅路, Date: 2006-03-16, Rating: 3380, Black and White: 执白, Result: 胜, Opponent: 坂井秀至
Player: 高尾绅路, Date: 2006-03-02, Rating: 3381, Black and White: 执白, Result: 胜, Opponent: 森山直棋
Player: 高尾绅路, Date: 2006-02-16, Rating: 3382, Black and White: 执白, Result: 胜, Opponent: 山下敬吾
Player: 高尾绅路, Date: 2006-02-09, Rating: 3382, Black and White: 执黑, Result: 胜, Opponent: 赵善津
Player: 高尾绅路, Date: 2006-02-07, Rating: 3382, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 高尾绅路, Date: 2006-02-07, Rating: 3382, Black and White: 执白, Result: 胜, Opponent: 大矢浩一
Player: 高尾绅路, Date: 2006-02-02, Rating: 3382, Black and White: 执黑, Result: 胜, Opponent: 结城聪
Player: 高尾绅路, Date: 2006-01-28, Rating: 3382, Black and White: 执黑, Result: 负, Opponent: 赵善津
