Player: 李昌镐, Date: 2005-12-26, Rating: 3510, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 结城聪, Date: 2005-02-02, Rating: 3372, Black and White: 执黑, Result: 负, Opponent: 羽根直树
Player: 结城聪, Date: 2005-01-26, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 结城聪, Date: 2005-01-20, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 山城宏
Player: 结城聪, Date: 2005-01-12, Rating: 3372, Black and White: 执黑, Result: 负, Opponent: 羽根直树
Player: 结城聪, Date: 2005-01-09, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 俞斌, Date: 2005-12-31, Rating: 3355, Black and White: 执白, Result: 负, Opponent: 刘小光
Player: 俞斌, Date: 2005-12-24, Rating: 3355, Black and White: 执黑, Result: 胜, Opponent: 古灵益
Player: 俞斌, Date: 2005-12-22, Rating: 3355, Black and White: 执黑, Result: 胜, Opponent: 林至涵
Player: 俞斌, Date: 2005-12-21, Rating: 3355, Black and White: 执黑, Result: 胜, Opponent: 周俊勋
Player: 俞斌, Date: 2005-12-20, Rating: 3355, Black and White: 执黑, Result: 胜, Opponent: 陈诗渊
Player: 俞斌, Date: 2005-12-15, Rating: 3355, Black and White: 执白, Result: 负, Opponent: 古力
Player: 俞斌, Date: 2005-12-13, Rating: 3355, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 俞斌, Date: 2005-12-10, Rating: 3355, Black and White: 执白, Result: 负, Opponent: 胡耀宇
Player: 俞斌, Date: 2005-12-03, Rating: 3356, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 俞斌, Date: 2005-11-26, Rating: 3356, Black and White: 执黑, Result: 胜, Opponent: 尹航
Player: 俞斌, Date: 2005-11-12, Rating: 3356, Black and White: 执黑, Result: 负, Opponent: 王磊
Player: 俞斌, Date: 2005-11-05, Rating: 3356, Black and White: 执白, Result: 负, Opponent: 李喆
Player: 俞斌, Date: 2005-10-29, Rating: 3357, Black and White: 执黑, Result: 负, Opponent: 罗洗河
Player: 俞斌, Date: 2005-10-27, Rating: 3357, Black and White: 执黑, Result: 负, Opponent: 周鹤洋
Player: 俞斌, Date: 2005-10-25, Rating: 3357, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 俞斌, Date: 2005-10-23, Rating: 3357, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 俞斌, Date: 2005-10-14, Rating: 3358, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 俞斌, Date: 2005-10-06, Rating: 3358, Black and White: 执白, Result: 负, Opponent: 古力
Player: 俞斌, Date: 2005-09-10, Rating: 3360, Black and White: 执白, Result: 负, Opponent: 周鹤洋
Player: 俞斌, Date: 2005-09-06, Rating: 3360, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 俞斌, Date: 2005-09-05, Rating: 3361, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 俞斌, Date: 2005-09-03, Rating: 3361, Black and White: 执黑, Result: 负, Opponent: 罗洗河
Player: 俞斌, Date: 2005-08-20, Rating: 3362, Black and White: 执黑, Result: 胜, Opponent: 李康
Player: 俞斌, Date: 2005-08-13, Rating: 3362, Black and White: 执白, Result: 胜, Opponent: 李劼
Player: 俞斌, Date: 2005-08-06, Rating: 3362, Black and White: 执黑, Result: 胜, Opponent: 胡耀宇
Player: 俞斌, Date: 2005-07-09, Rating: 3363, Black and White: 执白, Result: 负, Opponent: 马笑冰
Player: 俞斌, Date: 2005-07-05, Rating: 3363, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 俞斌, Date: 2005-07-02, Rating: 3364, Black and White: 执黑, Result: 胜, Opponent: 马笑冰
Player: 俞斌, Date: 2005-06-25, Rating: 3364, Black and White: 执白, Result: 胜, Opponent: 谢赫
Player: 俞斌, Date: 2005-06-22, Rating: 3364, Black and White: 执黑, Result: 胜, Opponent: 刘世振
Player: 俞斌, Date: 2005-06-20, Rating: 3364, Black and White: 执黑, Result: 胜, Opponent: 王雷
Player: 俞斌, Date: 2005-06-18, Rating: 3364, Black and White: 执白, Result: 胜, Opponent: 王磊
Player: 俞斌, Date: 2005-06-16, Rating: 3364, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 俞斌, Date: 2005-06-11, Rating: 3364, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 俞斌, Date: 2005-06-04, Rating: 3364, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 俞斌, Date: 2005-05-25, Rating: 3364, Black and White: 执黑, Result: 负, Opponent: 刘星
Player: 俞斌, Date: 2005-05-21, Rating: 3364, Black and White: 执白, Result: 负, Opponent: 黄奕中
Player: 俞斌, Date: 2005-05-16, Rating: 3364, Black and White: 执黑, Result: 负, Opponent: 朴正祥
Player: 俞斌, Date: 2005-05-10, Rating: 3365, Black and White: 执白, Result: 胜, Opponent: 曹大元
Player: 俞斌, Date: 2005-05-07, Rating: 3365, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 俞斌, Date: 2005-04-30, Rating: 3365, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 俞斌, Date: 2005-04-20, Rating: 3366, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 俞斌, Date: 2005-04-18, Rating: 3366, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 俞斌, Date: 2005-04-11, Rating: 3366, Black and White: 执白, Result: 胜, Opponent: 周俊勋
Player: 俞斌, Date: 2005-04-09, Rating: 3366, Black and White: 执黑, Result: 胜, Opponent: 石田芳夫
Player: 俞斌, Date: 2005-03-30, Rating: 3367, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 俞斌, Date: 2005-03-28, Rating: 3367, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 俞斌, Date: 2005-01-27, Rating: 3370, Black and White: 执白, Result: 胜, Opponent: 段嵘
Player: 俞斌, Date: 2005-01-24, Rating: 3371, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 俞斌, Date: 2005-01-17, Rating: 3371, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 俞斌, Date: 2005-01-04, Rating: 3371, Black and White: 执黑, Result: 胜, Opponent: 王雷
Player: 姜东润, Date: 2005-11-23, Rating: 3406, Black and White: 执白, Result: 胜, Opponent: 尹峻相
Player: 姜东润, Date: 2005-11-16, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 高根台
Player: 姜东润, Date: 2005-11-14, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 高根台
Player: 姜东润, Date: 2005-10-27, Rating: 3402, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 姜东润, Date: 2005-10-19, Rating: 3401, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 姜东润, Date: 2005-10-18, Rating: 3401, Black and White: 执白, Result: 胜, Opponent: 周平强
Player: 姜东润, Date: 2005-10-17, Rating: 3401, Black and White: 执黑, Result: 胜, Opponent: 濑户大树
Player: 姜东润, Date: 2005-10-11, Rating: 3400, Black and White: 执黑, Result: 负, Opponent: 羽根直树
Player: 姜东润, Date: 2005-10-04, Rating: 3400, Black and White: 执黑, Result: 胜, Opponent: 尹峻相
Player: 姜东润, Date: 2005-09-14, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 赵惠连
Player: 姜东润, Date: 2005-09-09, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 许映皓
Player: 姜东润, Date: 2005-08-30, Rating: 3395, Black and White: 执白, Result: 负, Opponent: 王雷
Player: 姜东润, Date: 2005-08-21, Rating: 3394, Black and White: 执白, Result: 胜, Opponent: 李映九
Player: 姜东润, Date: 2005-08-20, Rating: 3394, Black and White: 执白, Result: 负, Opponent: 李映九
Player: 姜东润, Date: 2005-08-15, Rating: 3394, Black and White: 执黑, Result: 胜, Opponent: 李映九
Player: 姜东润, Date: 2005-07-13, Rating: 3389, Black and White: 执白, Result: 负, Opponent: 尹峻相
Player: 姜东润, Date: 2005-06-29, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 朴升贤
Player: 姜东润, Date: 2005-06-28, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 姜东润, Date: 2005-05-27, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 李勇秀
Player: 姜东润, Date: 2005-05-10, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 元晟溱
Player: 姜东润, Date: 2005-04-22, Rating: 3380, Black and White: 执黑, Result: 胜, Opponent: 安祚永
Player: 姜东润, Date: 2005-03-11, Rating: 3376, Black and White: 执黑, Result: 胜, Opponent: 安永吉
Player: 姜东润, Date: 2005-01-01, Rating: 3368, Black and White: 执黑, Result: 胜, Opponent: 安祚永
Player: 宋泰坤, Date: 2005-12-08, Rating: 3343, Black and White: 执白, Result: 胜, Opponent: 赵汉乘
Player: 宋泰坤, Date: 2005-12-01, Rating: 3344, Black and White: 执白, Result: 胜, Opponent: 白洪淅
Player: 宋泰坤, Date: 2005-11-06, Rating: 3345, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 宋泰坤, Date: 2005-11-03, Rating: 3346, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 宋泰坤, Date: 2005-10-27, Rating: 3346, Black and White: 执白, Result: 胜, Opponent: 金焕洙
Player: 宋泰坤, Date: 2005-10-23, Rating: 3347, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 宋泰坤, Date: 2005-10-19, Rating: 3347, Black and White: 执黑, Result: 胜, Opponent: 彭荃
Player: 宋泰坤, Date: 2005-10-18, Rating: 3347, Black and White: 执白, Result: 胜, Opponent: 陈诗渊
Player: 宋泰坤, Date: 2005-10-17, Rating: 3347, Black and White: 执黑, Result: 胜, Opponent: 河野临
Player: 宋泰坤, Date: 2005-10-12, Rating: 3348, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 宋泰坤, Date: 2005-10-11, Rating: 3348, Black and White: 执白, Result: 胜, Opponent: 洪旼杓
Player: 宋泰坤, Date: 2005-09-30, Rating: 3349, Black and White: 执黑, Result: 负, Opponent: 罗洗河
Player: 宋泰坤, Date: 2005-09-28, Rating: 3349, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 宋泰坤, Date: 2005-09-25, Rating: 3349, Black and White: 执白, Result: 胜, Opponent: 刘昌赫
Player: 宋泰坤, Date: 2005-09-21, Rating: 3349, Black and White: 执白, Result: 胜, Opponent: 朴升哲
Player: 宋泰坤, Date: 2005-08-28, Rating: 3350, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 宋泰坤, Date: 2005-08-22, Rating: 3350, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 宋泰坤, Date: 2005-08-05, Rating: 3351, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 宋泰坤, Date: 2005-07-24, Rating: 3351, Black and White: 执白, Result: 负, Opponent: 睦镇硕
Player: 宋泰坤, Date: 2005-07-13, Rating: 3352, Black and White: 执黑, Result: 胜, Opponent: 江铸久
Player: 宋泰坤, Date: 2005-07-04, Rating: 3352, Black and White: 执黑, Result: 负, Opponent: 刘昌赫
Player: 宋泰坤, Date: 2005-07-02, Rating: 3353, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 宋泰坤, Date: 2005-06-26, Rating: 3353, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 宋泰坤, Date: 2005-06-19, Rating: 3354, Black and White: 执白, Result: 胜, Opponent: 金成龙
Player: 宋泰坤, Date: 2005-06-17, Rating: 3354, Black and White: 执黑, Result: 胜, Opponent: 田舟
Player: 宋泰坤, Date: 2005-06-16, Rating: 3354, Black and White: 执白, Result: 负, Opponent: 尹峻相
Player: 宋泰坤, Date: 2005-06-15, Rating: 3354, Black and White: 执黑, Result: 负, Opponent: 苏耀国
Player: 宋泰坤, Date: 2005-06-12, Rating: 3354, Black and White: 执黑, Result: 胜, Opponent: 金万树
Player: 宋泰坤, Date: 2005-06-11, Rating: 3354, Black and White: 执黑, Result: 胜, Opponent: 方天丰
Player: 宋泰坤, Date: 2005-06-04, Rating: 3355, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 宋泰坤, Date: 2005-05-29, Rating: 3355, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 宋泰坤, Date: 2005-05-23, Rating: 3355, Black and White: 执黑, Result: 胜, Opponent: 安祚永
Player: 宋泰坤, Date: 2005-05-13, Rating: 3356, Black and White: 执白, Result: 负, Opponent: 罗洗河
Player: 宋泰坤, Date: 2005-05-12, Rating: 3356, Black and White: 执白, Result: 负, Opponent: 王磊
Player: 宋泰坤, Date: 2005-04-20, Rating: 3358, Black and White: 执黑, Result: 胜, Opponent: 尹峻相
Player: 宋泰坤, Date: 2005-04-11, Rating: 3358, Black and White: 执黑, Result: 胜, Opponent: 山城宏
Player: 宋泰坤, Date: 2005-02-16, Rating: 3361, Black and White: 执黑, Result: 负, Opponent: 睦镇硕
Player: 宋泰坤, Date: 2005-02-05, Rating: 3362, Black and White: 执黑, Result: 负, Opponent: 周鹤洋
Player: 宋泰坤, Date: 2005-02-04, Rating: 3362, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 宋泰坤, Date: 2005-01-04, Rating: 3365, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 元晟溱, Date: 2005-11-25, Rating: 3397, Black and White: 执黑, Result: 负, Opponent: 谢赫
Player: 元晟溱, Date: 2005-11-24, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 三村智保
Player: 元晟溱, Date: 2005-10-29, Rating: 3394, Black and White: 执白, Result: 胜, Opponent: 金成龙
Player: 元晟溱, Date: 2005-10-27, Rating: 3394, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 元晟溱, Date: 2005-10-19, Rating: 3393, Black and White: 执白, Result: 胜, Opponent: 刘星
Player: 元晟溱, Date: 2005-10-18, Rating: 3393, Black and White: 执黑, Result: 胜, Opponent: 夏大铭
Player: 元晟溱, Date: 2005-10-17, Rating: 3393, Black and White: 执白, Result: 负, Opponent: 沟上知亲
Player: 元晟溱, Date: 2005-10-15, Rating: 3393, Black and White: 执白, Result: 负, Opponent: 安祚永
Player: 元晟溱, Date: 2005-09-24, Rating: 3391, Black and White: 执白, Result: 胜, Opponent: 尹峻相
Player: 元晟溱, Date: 2005-09-09, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 李廷宇
Player: 元晟溱, Date: 2005-08-13, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 金主镐
Player: 元晟溱, Date: 2005-07-30, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 朴正祥
Player: 元晟溱, Date: 2005-07-22, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 元晟溱, Date: 2005-07-20, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 赵汉乘
Player: 元晟溱, Date: 2005-06-30, Rating: 3381, Black and White: 执黑, Result: 胜, Opponent: 金成龙
Player: 元晟溱, Date: 2005-06-29, Rating: 3381, Black and White: 执白, Result: 胜, Opponent: 安祚永
Player: 元晟溱, Date: 2005-06-18, Rating: 3380, Black and White: 执黑, Result: 负, Opponent: 洪旼杓
Player: 元晟溱, Date: 2005-06-12, Rating: 3379, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 元晟溱, Date: 2005-05-31, Rating: 3378, Black and White: 执黑, Result: 负, Opponent: 玉得真
Player: 元晟溱, Date: 2005-05-27, Rating: 3378, Black and White: 执黑, Result: 负, Opponent: 安达勋
Player: 元晟溱, Date: 2005-05-24, Rating: 3378, Black and White: 执黑, Result: 胜, Opponent: 李映九
Player: 元晟溱, Date: 2005-05-14, Rating: 3377, Black and White: 执白, Result: 负, Opponent: 赵汉乘
Player: 元晟溱, Date: 2005-05-10, Rating: 3377, Black and White: 执黑, Result: 胜, Opponent: 姜东润
Player: 元晟溱, Date: 2005-04-22, Rating: 3376, Black and White: 执黑, Result: 胜, Opponent: 李熙星
Player: 元晟溱, Date: 2005-04-21, Rating: 3376, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 李喆, Date: 2005-12-31, Rating: 3411, Black and White: 执白, Result: 胜, Opponent: 王磊
Player: 李喆, Date: 2005-12-24, Rating: 3411, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 李喆, Date: 2005-12-10, Rating: 3409, Black and White: 执黑, Result: 胜, Opponent: 董彦
Player: 李喆, Date: 2005-12-03, Rating: 3409, Black and White: 执黑, Result: 胜, Opponent: 牛雨田
Player: 李喆, Date: 2005-11-26, Rating: 3408, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 李喆, Date: 2005-11-12, Rating: 3407, Black and White: 执黑, Result: 胜, Opponent: 谢赫
Player: 李喆, Date: 2005-11-05, Rating: 3406, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 李喆, Date: 2005-10-29, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 李喆, Date: 2005-10-19, Rating: 3403, Black and White: 执白, Result: 胜, Opponent: 姜东润
Player: 李喆, Date: 2005-10-18, Rating: 3403, Black and White: 执白, Result: 胜, Opponent: 濑户大树
Player: 李喆, Date: 2005-10-17, Rating: 3403, Black and White: 执白, Result: 胜, Opponent: 周平强
Player: 李喆, Date: 2005-10-14, Rating: 3403, Black and White: 执白, Result: 负, Opponent: 王檄
Player: 李喆, Date: 2005-10-08, Rating: 3402, Black and White: 执黑, Result: 负, Opponent: 杨一80
Player: 李喆, Date: 2005-10-01, Rating: 3401, Black and White: 执白, Result: 胜, Opponent: 赵守洵
Player: 李喆, Date: 2005-09-28, Rating: 3400, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 李喆, Date: 2005-08-30, Rating: 3396, Black and White: 执黑, Result: 胜, Opponent: 洪性志
Player: 李喆, Date: 2005-08-20, Rating: 3395, Black and White: 执白, Result: 胜, Opponent: 睦镇硕
Player: 李喆, Date: 2005-08-13, Rating: 3394, Black and White: 执黑, Result: 负, Opponent: 刘星
Player: 李喆, Date: 2005-08-06, Rating: 3393, Black and White: 执黑, Result: 胜, Opponent: 董彦
Player: 李喆, Date: 2005-07-09, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 邬光亚
Player: 李喆, Date: 2005-06-25, Rating: 3387, Black and White: 执黑, Result: 负, Opponent: 刘世振
Player: 李喆, Date: 2005-06-18, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 尹航
Player: 李喆, Date: 2005-06-11, Rating: 3385, Black and White: 执黑, Result: 负, Opponent: 俞斌
Player: 李喆, Date: 2005-05-21, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 李喆, Date: 2005-05-07, Rating: 3380, Black and White: 执黑, Result: 负, Opponent: 周鹤洋
Player: 李喆, Date: 2005-04-30, Rating: 3380, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 李喆, Date: 2005-04-16, Rating: 3378, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 李喆, Date: 2005-01-25, Rating: 3367, Black and White: 执黑, Result: 负, Opponent: 余平
Player: 李喆, Date: 2005-01-15, Rating: 3366, Black and White: 执白, Result: 负, Opponent: 朱元豪
Player: 山下敬吾, Date: 2005-12-23, Rating: 3365, Black and White: 执白, Result: 胜, Opponent: 小林觉
Player: 山下敬吾, Date: 2005-12-20, Rating: 3365, Black and White: 执黑, Result: 负, Opponent: 河野临
Player: 山下敬吾, Date: 2005-12-15, Rating: 3365, Black and White: 执黑, Result: 胜, Opponent: 河野临
Player: 山下敬吾, Date: 2005-12-05, Rating: 3364, Black and White: 执黑, Result: 胜, Opponent: 仲邑信也
Player: 山下敬吾, Date: 2005-12-01, Rating: 3364, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 山下敬吾, Date: 2005-11-28, Rating: 3364, Black and White: 执黑, Result: 胜, Opponent: 中小野田智己
Player: 山下敬吾, Date: 2005-11-24, Rating: 3364, Black and White: 执白, Result: 负, Opponent: 河野临
Player: 山下敬吾, Date: 2005-11-21, Rating: 3364, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 山下敬吾, Date: 2005-11-17, Rating: 3364, Black and White: 执黑, Result: 负, Opponent: 河野临
Player: 山下敬吾, Date: 2005-11-14, Rating: 3364, Black and White: 执白, Result: 胜, Opponent: 清成哲也
Player: 山下敬吾, Date: 2005-11-10, Rating: 3364, Black and White: 执白, Result: 胜, Opponent: 藤井秀哉
Player: 山下敬吾, Date: 2005-11-07, Rating: 3364, Black and White: 执白, Result: 胜, Opponent: 河野临
Player: 山下敬吾, Date: 2005-11-03, Rating: 3364, Black and White: 执黑, Result: 胜, Opponent: 结城聪
Player: 山下敬吾, Date: 2005-10-28, Rating: 3364, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 山下敬吾, Date: 2005-10-19, Rating: 3364, Black and White: 执黑, Result: 胜, Opponent: 林至涵
Player: 山下敬吾, Date: 2005-10-18, Rating: 3364, Black and White: 执白, Result: 负, Opponent: 胡耀宇
Player: 山下敬吾, Date: 2005-10-17, Rating: 3364, Black and White: 执黑, Result: 负, Opponent: 赵汉乘
Player: 山下敬吾, Date: 2005-10-13, Rating: 3364, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 山下敬吾, Date: 2005-10-09, Rating: 3364, Black and White: 执白, Result: 负, Opponent: 河野临
Player: 山下敬吾, Date: 2005-10-06, Rating: 3364, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 山下敬吾, Date: 2005-09-15, Rating: 3364, Black and White: 执白, Result: 负, Opponent: 三村智保
Player: 山下敬吾, Date: 2005-09-08, Rating: 3365, Black and White: 执黑, Result: 胜, Opponent: 中小野田智己
Player: 山下敬吾, Date: 2005-09-01, Rating: 3365, Black and White: 执黑, Result: 胜, Opponent: 小林觉
Player: 山下敬吾, Date: 2005-08-25, Rating: 3365, Black and White: 执白, Result: 胜, Opponent: 今村俊也
Player: 山下敬吾, Date: 2005-08-16, Rating: 3365, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 山下敬吾, Date: 2005-08-14, Rating: 3365, Black and White: 执黑, Result: 胜, Opponent: 周俊勋
Player: 山下敬吾, Date: 2005-08-11, Rating: 3365, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 山下敬吾, Date: 2005-08-08, Rating: 3365, Black and White: 执黑, Result: 负, Opponent: 小林觉
Player: 山下敬吾, Date: 2005-08-04, Rating: 3365, Black and White: 执黑, Result: 胜, Opponent: 坂井秀至
Player: 山下敬吾, Date: 2005-07-28, Rating: 3365, Black and White: 执黑, Result: 胜, Opponent: 彦坂直人
Player: 山下敬吾, Date: 2005-07-24, Rating: 3365, Black and White: 执白, Result: 负, Opponent: 王铭琬
Player: 山下敬吾, Date: 2005-07-14, Rating: 3366, Black and White: 执黑, Result: 胜, Opponent: 赵善津
Player: 山下敬吾, Date: 2005-07-07, Rating: 3366, Black and White: 执黑, Result: 负, Opponent: 小松英树
Player: 山下敬吾, Date: 2005-07-04, Rating: 3366, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 山下敬吾, Date: 2005-06-30, Rating: 3366, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 山下敬吾, Date: 2005-06-27, Rating: 3366, Black and White: 执黑, Result: 负, Opponent: 坂井秀至
Player: 山下敬吾, Date: 2005-06-16, Rating: 3366, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 山下敬吾, Date: 2005-06-09, Rating: 3366, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 山下敬吾, Date: 2005-05-18, Rating: 3366, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 山下敬吾, Date: 2005-05-16, Rating: 3366, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 山下敬吾, Date: 2005-05-12, Rating: 3366, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 山下敬吾, Date: 2005-05-03, Rating: 3366, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 山下敬吾, Date: 2005-05-02, Rating: 3366, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 山下敬吾, Date: 2005-05-01, Rating: 3366, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 山下敬吾, Date: 2005-04-28, Rating: 3366, Black and White: 执黑, Result: 胜, Opponent: 坂井秀至
Player: 山下敬吾, Date: 2005-04-14, Rating: 3365, Black and White: 执白, Result: 胜, Opponent: 小县真树
Player: 山下敬吾, Date: 2005-03-07, Rating: 3363, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 山下敬吾, Date: 2005-03-03, Rating: 3363, Black and White: 执白, Result: 胜, Opponent: 今村俊也
Player: 山下敬吾, Date: 2005-02-03, Rating: 3361, Black and White: 执黑, Result: 负, Opponent: 小林觉
Player: 山下敬吾, Date: 2005-02-01, Rating: 3361, Black and White: 执白, Result: 胜, Opponent: 彦坂直人
Player: 山下敬吾, Date: 2005-01-27, Rating: 3361, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 山下敬吾, Date: 2005-01-20, Rating: 3361, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 山下敬吾, Date: 2005-01-13, Rating: 3360, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 山下敬吾, Date: 2005-01-06, Rating: 3360, Black and White: 执黑, Result: 胜, Opponent: 北野亮
Player: 李映九, Date: 2005-12-09, Rating: 3381, Black and White: 执白, Result: 胜, Opponent: 金成龙
Player: 李映九, Date: 2005-12-09, Rating: 3381, Black and White: 执白, Result: 胜, Opponent: 芮乃伟
Player: 李映九, Date: 2005-11-18, Rating: 3380, Black and White: 执黑, Result: 胜, Opponent: 朴升贤
Player: 李映九, Date: 2005-10-19, Rating: 3378, Black and White: 执白, Result: 胜, Opponent: 汪洋
Player: 李映九, Date: 2005-10-18, Rating: 3378, Black and White: 执黑, Result: 胜, Opponent: 林书阳
Player: 李映九, Date: 2005-10-17, Rating: 3378, Black and White: 执白, Result: 负, Opponent: 金秀俊
Player: 李映九, Date: 2005-10-07, Rating: 3377, Black and White: 执黑, Result: 胜, Opponent: 徐奉洙
Player: 李映九, Date: 2005-09-16, Rating: 3376, Black and White: 执黑, Result: 胜, Opponent: 李熙星
Player: 李映九, Date: 2005-09-13, Rating: 3375, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 李映九, Date: 2005-08-21, Rating: 3374, Black and White: 执黑, Result: 负, Opponent: 姜东润
Player: 李映九, Date: 2005-08-20, Rating: 3374, Black and White: 执黑, Result: 胜, Opponent: 姜东润
Player: 李映九, Date: 2005-08-19, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 芮乃伟
Player: 李映九, Date: 2005-08-15, Rating: 3374, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 李映九, Date: 2005-08-10, Rating: 3373, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 李映九, Date: 2005-07-22, Rating: 3373, Black and White: 执黑, Result: 胜, Opponent: 许映皓
Player: 李映九, Date: 2005-07-20, Rating: 3373, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 李映九, Date: 2005-07-14, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 李映九, Date: 2005-07-11, Rating: 3372, Black and White: 执白, Result: 负, Opponent: 刘栽豪
Player: 李映九, Date: 2005-07-07, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 尹赫
Player: 李映九, Date: 2005-07-07, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 李贤旭
Player: 李映九, Date: 2005-07-01, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 白洪淅
