Player: 李世石, Date: 2009-10-29, Rating: 3585, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 崔哲瀚, Date: 2009-12-12, Rating: 3528, Black and White: 执白, Result: 负, Opponent: 牛雨田
Player: 崔哲瀚, Date: 2009-12-05, Rating: 3528, Black and White: 执黑, Result: 负, Opponent: 彭荃
Player: 崔哲瀚, Date: 2009-11-28, Rating: 3528, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 崔哲瀚, Date: 2009-11-23, Rating: 3528, Black and White: 执黑, Result: 胜, Opponent: 安祚永
Player: 崔哲瀚, Date: 2009-11-19, Rating: 3528, Black and White: 执白, Result: 负, Opponent: 朴廷桓
Player: 崔哲瀚, Date: 2009-11-09, Rating: 3528, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 崔哲瀚, Date: 2009-11-05, Rating: 3528, Black and White: 执黑, Result: 胜, Opponent: 金成宰
Player: 崔哲瀚, Date: 2009-11-04, Rating: 3528, Black and White: 执白, Result: 负, Opponent: 姜儒泽
Player: 崔哲瀚, Date: 2009-10-29, Rating: 3528, Black and White: 执黑, Result: 胜, Opponent: 李喆
Player: 崔哲瀚, Date: 2009-10-24, Rating: 3528, Black and White: 执白, Result: 胜, Opponent: 姜东润
Player: 崔哲瀚, Date: 2009-10-19, Rating: 3528, Black and White: 执白, Result: 胜, Opponent: 韩尚勋
Player: 崔哲瀚, Date: 2009-10-16, Rating: 3528, Black and White: 执黑, Result: 胜, Opponent: 朴贞根
Player: 崔哲瀚, Date: 2009-10-13, Rating: 3528, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 崔哲瀚, Date: 2009-10-10, Rating: 3528, Black and White: 执黑, Result: 胜, Opponent: 睦镇硕
Player: 崔哲瀚, Date: 2009-10-08, Rating: 3528, Black and White: 执白, Result: 胜, Opponent: 韩雄奎
Player: 崔哲瀚, Date: 2009-10-01, Rating: 3528, Black and White: 执黑, Result: 胜, Opponent: 元晟溱
Player: 崔哲瀚, Date: 2009-09-29, Rating: 3528, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 崔哲瀚, Date: 2009-09-24, Rating: 3528, Black and White: 执黑, Result: 胜, Opponent: 韩雄奎
Player: 崔哲瀚, Date: 2009-09-21, Rating: 3528, Black and White: 执白, Result: 胜, Opponent: 李映九
Player: 崔哲瀚, Date: 2009-09-18, Rating: 3527, Black and White: 执白, Result: 胜, Opponent: 元晟溱
Player: 崔哲瀚, Date: 2009-09-16, Rating: 3527, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 崔哲瀚, Date: 2009-09-11, Rating: 3527, Black and White: 执白, Result: 胜, Opponent: 宋泰坤
Player: 崔哲瀚, Date: 2009-09-10, Rating: 3527, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 崔哲瀚, Date: 2009-09-07, Rating: 3526, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 崔哲瀚, Date: 2009-09-05, Rating: 3526, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 崔哲瀚, Date: 2009-08-27, Rating: 3525, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 崔哲瀚, Date: 2009-08-19, Rating: 3524, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 崔哲瀚, Date: 2009-08-01, Rating: 3522, Black and White: 执黑, Result: 胜, Opponent: 李泰贤
Player: 崔哲瀚, Date: 2009-07-30, Rating: 3522, Black and White: 执白, Result: 负, Opponent: 尹峻相
Player: 崔哲瀚, Date: 2009-07-27, Rating: 3522, Black and White: 执黑, Result: 胜, Opponent: 金起用
Player: 崔哲瀚, Date: 2009-07-18, Rating: 3521, Black and White: 执黑, Result: 胜, Opponent: 柳东完
Player: 崔哲瀚, Date: 2009-07-13, Rating: 3520, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 崔哲瀚, Date: 2009-07-07, Rating: 3520, Black and White: 执白, Result: 负, Opponent: 元晟溱
Player: 崔哲瀚, Date: 2009-07-04, Rating: 3519, Black and White: 执白, Result: 负, Opponent: 罗洗河
Player: 崔哲瀚, Date: 2009-07-02, Rating: 3519, Black and White: 执黑, Result: 胜, Opponent: 金主镐
Player: 崔哲瀚, Date: 2009-06-19, Rating: 3518, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 崔哲瀚, Date: 2009-06-13, Rating: 3518, Black and White: 执白, Result: 胜, Opponent: 李喆
Player: 崔哲瀚, Date: 2009-06-01, Rating: 3517, Black and White: 执黑, Result: 胜, Opponent: 朴志恩
Player: 崔哲瀚, Date: 2009-05-28, Rating: 3517, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 崔哲瀚, Date: 2009-05-26, Rating: 3517, Black and White: 执黑, Result: 负, Opponent: 洪基杓
Player: 崔哲瀚, Date: 2009-05-20, Rating: 3517, Black and White: 执白, Result: 胜, Opponent: 时越
Player: 崔哲瀚, Date: 2009-05-18, Rating: 3517, Black and White: 执白, Result: 胜, Opponent: 丁伟
Player: 崔哲瀚, Date: 2009-05-14, Rating: 3516, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 崔哲瀚, Date: 2009-05-09, Rating: 3516, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 崔哲瀚, Date: 2009-04-30, Rating: 3516, Black and White: 执白, Result: 胜, Opponent: 安祚永
Player: 崔哲瀚, Date: 2009-04-23, Rating: 3515, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 崔哲瀚, Date: 2009-04-19, Rating: 3515, Black and White: 执白, Result: 胜, Opponent: 周睿羊
Player: 崔哲瀚, Date: 2009-04-11, Rating: 3514, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 崔哲瀚, Date: 2009-04-01, Rating: 3513, Black and White: 执白, Result: 负, Opponent: 赵汉乘
Player: 崔哲瀚, Date: 2009-03-14, Rating: 3512, Black and White: 执白, Result: 负, Opponent: 黄奕中
Player: 崔哲瀚, Date: 2009-03-07, Rating: 3511, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 崔哲瀚, Date: 2009-03-05, Rating: 3511, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 崔哲瀚, Date: 2009-03-03, Rating: 3511, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 崔哲瀚, Date: 2009-02-16, Rating: 3510, Black and White: 执黑, Result: 胜, Opponent: 尹峻相
Player: 崔哲瀚, Date: 2009-02-13, Rating: 3510, Black and White: 执黑, Result: 胜, Opponent: 许映皓
Player: 崔哲瀚, Date: 2009-02-10, Rating: 3510, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 崔哲瀚, Date: 2009-01-28, Rating: 3508, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 崔哲瀚, Date: 2009-01-14, Rating: 3507, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 姜东润, Date: 2009-12-30, Rating: 3489, Black and White: 执白, Result: 胜, Opponent: 朴正祥
Player: 姜东润, Date: 2009-11-30, Rating: 3488, Black and White: 执白, Result: 胜, Opponent: 李廷宇
Player: 姜东润, Date: 2009-10-24, Rating: 3488, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 姜东润, Date: 2009-10-22, Rating: 3488, Black and White: 执黑, Result: 胜, Opponent: 安成浚
Player: 姜东润, Date: 2009-10-19, Rating: 3487, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 姜东润, Date: 2009-10-16, Rating: 3487, Black and White: 执黑, Result: 胜, Opponent: 金炯佑
Player: 姜东润, Date: 2009-10-09, Rating: 3487, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 姜东润, Date: 2009-10-01, Rating: 3487, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 姜东润, Date: 2009-09-27, Rating: 3486, Black and White: 执白, Result: 负, Opponent: 赵汉乘
Player: 姜东润, Date: 2009-09-24, Rating: 3486, Black and White: 执黑, Result: 负, Opponent: 安祚永
Player: 姜东润, Date: 2009-09-17, Rating: 3486, Black and White: 执黑, Result: 负, Opponent: 徐健佑
Player: 姜东润, Date: 2009-09-12, Rating: 3486, Black and White: 执白, Result: 负, Opponent: 古力
Player: 姜东润, Date: 2009-09-11, Rating: 3486, Black and White: 执白, Result: 胜, Opponent: 王雷
Player: 姜东润, Date: 2009-09-10, Rating: 3486, Black and White: 执黑, Result: 负, Opponent: 刘星
Player: 姜东润, Date: 2009-08-27, Rating: 3486, Black and White: 执白, Result: 负, Opponent: 洪性志
Player: 姜东润, Date: 2009-08-21, Rating: 3486, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 姜东润, Date: 2009-08-20, Rating: 3486, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 姜东润, Date: 2009-08-18, Rating: 3486, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 姜东润, Date: 2009-08-01, Rating: 3487, Black and White: 执黑, Result: 胜, Opponent: 韩尚勋
Player: 姜东润, Date: 2009-07-24, Rating: 3488, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 姜东润, Date: 2009-07-16, Rating: 3488, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 姜东润, Date: 2009-07-14, Rating: 3489, Black and White: 执白, Result: 负, Opponent: 金成宰
Player: 姜东润, Date: 2009-07-06, Rating: 3489, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 姜东润, Date: 2009-07-04, Rating: 3489, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 姜东润, Date: 2009-06-21, Rating: 3490, Black and White: 执黑, Result: 胜, Opponent: 尹盛铉
Player: 姜东润, Date: 2009-06-09, Rating: 3490, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 姜东润, Date: 2009-06-07, Rating: 3490, Black and White: 执黑, Result: 负, Opponent: 尹峻相
Player: 姜东润, Date: 2009-06-06, Rating: 3490, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 姜东润, Date: 2009-06-01, Rating: 3491, Black and White: 执白, Result: 胜, Opponent: 尹灿熙
Player: 姜东润, Date: 2009-05-18, Rating: 3491, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 姜东润, Date: 2009-04-13, Rating: 3494, Black and White: 执白, Result: 胜, Opponent: 井山裕太
Player: 姜东润, Date: 2009-04-03, Rating: 3494, Black and White: 执白, Result: 负, Opponent: 韩雄奎
Player: 姜东润, Date: 2009-03-30, Rating: 3495, Black and White: 执白, Result: 胜, Opponent: 金荣三
Player: 姜东润, Date: 2009-03-14, Rating: 3496, Black and White: 执白, Result: 胜, Opponent: 李康
Player: 姜东润, Date: 2009-02-28, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 金起用
Player: 姜东润, Date: 2009-02-06, Rating: 3498, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 姜东润, Date: 2009-02-04, Rating: 3498, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 姜东润, Date: 2009-02-02, Rating: 3498, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 姜东润, Date: 2009-01-14, Rating: 3498, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 姜东润, Date: 2009-01-05, Rating: 3499, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 朴永训, Date: 2009-12-09, Rating: 3462, Black and White: 执黑, Result: 负, Opponent: 赵汉乘
Player: 朴永训, Date: 2009-12-06, Rating: 3462, Black and White: 执黑, Result: 胜, Opponent: 尹峻相
Player: 朴永训, Date: 2009-12-02, Rating: 3462, Black and White: 执白, Result: 胜, Opponent: 赵汉乘
Player: 朴永训, Date: 2009-11-21, Rating: 3461, Black and White: 执白, Result: 负, Opponent: 洪性志
Player: 朴永训, Date: 2009-11-19, Rating: 3461, Black and White: 执黑, Result: 胜, Opponent: 尹峻相
Player: 朴永训, Date: 2009-11-17, Rating: 3461, Black and White: 执黑, Result: 负, Opponent: 赵汉乘
Player: 朴永训, Date: 2009-11-11, Rating: 3461, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 朴永训, Date: 2009-11-09, Rating: 3461, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 朴永训, Date: 2009-11-03, Rating: 3461, Black and White: 执白, Result: 负, Opponent: 赵汉乘
Player: 朴永训, Date: 2009-10-30, Rating: 3461, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 朴永训, Date: 2009-10-16, Rating: 3462, Black and White: 执黑, Result: 负, Opponent: 安亨浚
Player: 朴永训, Date: 2009-10-14, Rating: 3462, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 朴永训, Date: 2009-10-13, Rating: 3462, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 朴永训, Date: 2009-10-03, Rating: 3463, Black and White: 执黑, Result: 胜, Opponent: 尹峻相
Player: 朴永训, Date: 2009-09-20, Rating: 3463, Black and White: 执白, Result: 胜, Opponent: 尹盛铉
Player: 朴永训, Date: 2009-09-12, Rating: 3463, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 朴永训, Date: 2009-09-11, Rating: 3463, Black and White: 执白, Result: 负, Opponent: 常昊
Player: 朴永训, Date: 2009-09-04, Rating: 3464, Black and White: 执黑, Result: 胜, Opponent: 柳东完
Player: 朴永训, Date: 2009-08-27, Rating: 3464, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 朴永训, Date: 2009-08-21, Rating: 3464, Black and White: 执黑, Result: 胜, Opponent: 洪旼杓
Player: 朴永训, Date: 2009-08-17, Rating: 3464, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 朴永训, Date: 2009-08-06, Rating: 3465, Black and White: 执白, Result: 负, Opponent: 洪旼杓
Player: 朴永训, Date: 2009-07-24, Rating: 3465, Black and White: 执黑, Result: 胜, Opponent: 姜东润
Player: 朴永训, Date: 2009-07-15, Rating: 3466, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 朴永训, Date: 2009-07-13, Rating: 3466, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 朴永训, Date: 2009-07-11, Rating: 3466, Black and White: 执白, Result: 胜, Opponent: 李映九
Player: 朴永训, Date: 2009-07-06, Rating: 3466, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 朴永训, Date: 2009-07-04, Rating: 3467, Black and White: 执黑, Result: 负, Opponent: 姜东润
Player: 朴永训, Date: 2009-07-01, Rating: 3467, Black and White: 执白, Result: 胜, Opponent: 洪旼杓
Player: 朴永训, Date: 2009-06-27, Rating: 3467, Black and White: 执白, Result: 胜, Opponent: 白洪淅
Player: 朴永训, Date: 2009-06-18, Rating: 3467, Black and White: 执黑, Result: 负, Opponent: 金炯佑
Player: 朴永训, Date: 2009-06-17, Rating: 3467, Black and White: 执黑, Result: 胜, Opponent: 朴廷桓
Player: 朴永训, Date: 2009-06-06, Rating: 3468, Black and White: 执黑, Result: 胜, Opponent: 河野临
Player: 朴永训, Date: 2009-06-04, Rating: 3468, Black and White: 执白, Result: 负, Opponent: 赵汉乘
Player: 朴永训, Date: 2009-06-02, Rating: 3468, Black and White: 执黑, Result: 负, Opponent: 洪章植
Player: 朴永训, Date: 2009-05-29, Rating: 3468, Black and White: 执黑, Result: 胜, Opponent: 韩尚勋
Player: 朴永训, Date: 2009-05-20, Rating: 3469, Black and White: 执黑, Result: 胜, Opponent: 王昊洋
Player: 朴永训, Date: 2009-05-18, Rating: 3469, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 朴永训, Date: 2009-05-11, Rating: 3469, Black and White: 执白, Result: 胜, Opponent: 金主镐
Player: 朴永训, Date: 2009-05-07, Rating: 3469, Black and White: 执白, Result: 负, Opponent: 洪旼杓
Player: 朴永训, Date: 2009-04-23, Rating: 3470, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 朴永训, Date: 2009-04-13, Rating: 3471, Black and White: 执黑, Result: 胜, Opponent: 谢赫
Player: 朴永训, Date: 2009-03-28, Rating: 3472, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 朴永训, Date: 2009-03-12, Rating: 3472, Black and White: 执黑, Result: 胜, Opponent: 朴时烈
Player: 朴永训, Date: 2009-03-01, Rating: 3473, Black and White: 执白, Result: 胜, Opponent: 安祚永
Player: 朴永训, Date: 2009-02-16, Rating: 3473, Black and White: 执黑, Result: 胜, Opponent: 赵汉乘
Player: 朴永训, Date: 2009-02-13, Rating: 3473, Black and White: 执黑, Result: 胜, Opponent: 睦镇硕
Player: 朴永训, Date: 2009-02-10, Rating: 3473, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 朴永训, Date: 2009-01-28, Rating: 3473, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 朴永训, Date: 2009-01-07, Rating: 3473, Black and White: 执黑, Result: 胜, Opponent: 元晟溱
Player: 陈耀烨, Date: 2009-12-30, Rating: 3498, Black and White: 执黑, Result: 胜, Opponent: 柯洁
Player: 陈耀烨, Date: 2009-12-27, Rating: 3498, Black and White: 执黑, Result: 胜, Opponent: 牛雨田
Player: 陈耀烨, Date: 2009-12-27, Rating: 3498, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 陈耀烨, Date: 2009-12-19, Rating: 3498, Black and White: 执白, Result: 胜, Opponent: 王檄
Player: 陈耀烨, Date: 2009-12-12, Rating: 3497, Black and White: 执白, Result: 负, Opponent: 王雷
Player: 陈耀烨, Date: 2009-12-05, Rating: 3497, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 陈耀烨, Date: 2009-12-02, Rating: 3497, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 陈耀烨, Date: 2009-12-01, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 陈诗渊
Player: 陈耀烨, Date: 2009-11-30, Rating: 3497, Black and White: 执白, Result: 胜, Opponent: 井山裕太
Player: 陈耀烨, Date: 2009-11-28, Rating: 3497, Black and White: 执白, Result: 负, Opponent: 朱元豪
Player: 陈耀烨, Date: 2009-11-22, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 王垚
Player: 陈耀烨, Date: 2009-11-20, Rating: 3497, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 陈耀烨, Date: 2009-11-19, Rating: 3497, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 陈耀烨, Date: 2009-11-17, Rating: 3497, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 陈耀烨, Date: 2009-11-07, Rating: 3497, Black and White: 执白, Result: 胜, Opponent: 邵炜刚
Player: 陈耀烨, Date: 2009-10-29, Rating: 3497, Black and White: 执白, Result: 胜, Opponent: 王磊
Player: 陈耀烨, Date: 2009-10-20, Rating: 3497, Black and White: 执黑, Result: 胜, Opponent: 谢赫
Player: 陈耀烨, Date: 2009-10-17, Rating: 3496, Black and White: 执白, Result: 胜, Opponent: 李康
Player: 陈耀烨, Date: 2009-10-14, Rating: 3496, Black and White: 执白, Result: 负, Opponent: 古力
